SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
0;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
0.1;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
0.2;28;44040;5.547;1499;1500;0;0;0;0;0;0;0
0.3;28;44040;5.547;1499;1500;0;0;0;0;0;0;0
0.4;28;44040;5.547;1498;1500;0;0;0;0;0;0;0
0.5;28;44040;5.547;1498;1500;0;0;0;0;0;0;0
0.6;28;44040;5.547;1497;1500;0;0;0;0;0;0;0
0.7;28;44040;5.547;1497;1500;0;0;0;0;0;0;0
0.8;28;44040;5.547;1496;1500;0;0;0;0;0;0;0
0.9;28;44040;5.547;1496;1500;0;0;0;0;0;0;0
1;28;44040;5.547;1495;1500;0;0;0;0;0;0;0
1.1;28;44040;5.547;1495;1500;0;0;0;0;0;0;0
1.2;28;44040;5.547;1494;1500;0;0;0;0;0;0;0
1.3;28;44040;5.547;1494;1500;0;0;0;0;0;0;0
1.4;28;44040;5.547;1493;1500;0;0;0;0;0;0;0
1.5;28;44040;5.547;1493;1500;0;0;0;0;0;0;0
1.6;28;44040;5.547;1493;1500;0;0;0;0;0;0;0
1.7;28;44040;5.547;1492;1500;0;0;0;0;0;0;0
1.8;28;44040;5.547;1492;1500;0;0;0;0;0;0;0
1.9;28;44040;5.547;1491;1500;0;0;0;0;0;0;0
2;28;44040;5.547;1491;1500;0;0;0;0;0;0;0
2.1;28;44040;5.547;1490;1500;0;0;0;0;0;0;0
2.2;28;44040;5.547;1490;1500;0;0;0;0;0;0;0
2.3;28;44040;5.547;1489;1500;0;0;0;0;0;0;0
2.4;28;44040;5.547;1489;1500;0;0;0;0;0;0;0
2.5;28;44040;5.547;1488;1500;0;0;0;0;0;0;0
2.6;28;44040;5.547;1488;1500;0;0;0;0;0;0;0
2.7;28;44040;5.547;1487;1500;0;0;0;0;0;0;0
2.8;28;44040;5.547;1487;1500;0;0;0;0;0;0;0
2.9;28;44040;5.547;1486;1500;0;0;0;0;0;0;0
3;28;44040;5.547;1486;1500;0;0;0;0;0;0;0
3.1;28;44040;5.547;1480;1500;0;0;0;0;0;0;0
3.2;28;44040;5.547;1474;1500;0;0;0;0;0;0;0
3.3;28;44040;5.547;1468;1500;0;0;0;0;0;0;0
3.4;28;44040;5.547;1462;1500;0;0;0;0;0;0;0
3.5;28;44040;5.547;1456;1500;0;0;0;0;0;0;0
3.6;28;44040;5.547;1450;1500;0;0;0;0;0;0;0
3.7;28;44040;5.547;1444;1500;0;0;0;0;0;0;0
3.8;28;44040;5.547;1438;1500;0;0;0;0;0;0;0
3.9;28;44040;5.547;1432;1500;0;0;0;0;0;0;0
4;28;44040;5.547;1426;1500;0;0;0;0;0;0;0
4.1;28;44040;5.547;1420;1500;0;0;0;0;0;0;0
4.2;28;44040;5.547;1415;1500;0;0;0;0;0;0;0
4.3;28;44040;5.547;1409;1500;0;0;0;0;0;0;0
4.4;28;44040;5.547;1403;1500;0;0;0;0;0;0;0
4.5;28;44040;5.547;1397;1500;0;0;0;0;0;0;0
4.6;28;44040;5.547;1392;1500;0;0;0;0;0;0;0
4.7;28;44040;5.547;1386;1500;0;0;0;0;0;0;0
4.8;28;44040;5.547;1380;1500;0;0;0;0;0;0;0
4.9;28;44040;5.547;1375;1500;0;0;0;0;0;0;0
5;28;44040;5.547;1369;1500;0;0;0;0;0;0;0
5.1;28;44040;5.547;1363;1500;0;0;0;0;0;0;0
5.2;28;44040;5.547;1358;1500;0;0;0;0;0;0;0
5.3;28;44040;5.547;1352;1500;0;0;0;0;0;0;0
5.4;28;44040;5.547;1347;1500;0;0;0;0;0;0;0
5.5;28;44040;5.547;1341;1500;0;0;0;0;0;0;0
5.6;28;44040;5.547;1336;1500;0;0;0;0;0;0;0
5.7;28;44040;5.547;1330;1500;0;0;0;0;0;0;0
5.8;28;44040;5.547;1325;1500;0;0;0;0;0;0;0
5.9;28;44040;5.547;1319;1500;0;0;0;0;0;0;0
6;28;44040;5.547;1314;1500;0;0;0;0;0;0;0
