SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-15;2;2976;0.377;1500;1500;0;0;0;0;0;0;0
-14.9;2;2976;0.377;1494;1500;0;0;0;0;0;0;0
-14.8;2;2976;0.377;1489;1500;0;0;0;0;0;0;0
-14.7;2;2976;0.377;1484;1500;0;0;0;0;0;0;0
-14.6;2;2976;0.377;1479;1500;0;0;0;0;0;0;0
-14.5;2;2976;0.377;1473;1500;0;0;0;0;0;0;0
-14.4;2;2976;0.377;1468;1500;0;0;0;0;0;0;0
-14.3;2;2976;0.377;1463;1500;0;0;0;0;0;0;0
-14.2;2;2976;0.377;1458;1500;0;0;0;0;0;0;0
-14.1;2;2976;0.377;1453;1500;0;0;0;0;0;0;0
-14;2;2976;0.377;1448;1500;0;0;0;0;0;0;0
-13.9;2;2976;0.377;1443;1500;0;0;0;0;0;0;0
-13.8;2;2976;0.377;1438;1500;0;0;0;0;0;0;0
-13.7;2;2976;0.377;1433;1500;0;0;0;0;0;0;0
-13.6;2;2976;0.377;1427;1500;0;0;0;0;0;0;0
-13.5;2;2976;0.377;1422;1500;0;0;0;0;0;0;0
-13.4;2;2976;0.377;1417;1500;0;0;0;0;0;0;0
-13.3;2;2976;0.377;1412;1500;0;0;0;0;0;0;0
-13.2;2;2976;0.377;1407;1500;0;0;0;0;0;0;0
-13.1;2;2976;0.377;1403;1500;0;0;0;0;0;0;0
-13;2;2976;0.377;1398;1500;0;0;0;0;0;0;0
-12.9;2;2976;0.377;1393;1500;0;0;0;0;0;0;0
-12.8;2;2976;0.377;1388;1500;0;0;0;0;0;0;0
-12.7;2;2976;0.377;1383;1500;0;0;0;0;0;0;0
-12.6;2;2976;0.377;1378;1500;0;0;0;0;0;0;0
-12.5;2;2976;0.377;1373;1500;0;0;0;0;0;0;0
-12.4;2;2976;0.377;1368;1500;0;0;0;0;0;0;0
-12.3;2;2976;0.377;1364;1500;0;0;0;0;0;0;0
-12.2;2;2976;0.377;1359;1500;0;0;0;0;0;0;0
-12.1;2;2976;0.377;1354;1500;0;0;0;0;0;0;0
-12;2;2976;0.377;1349;1500;0;0;0;0;0;0;0
-11.9;2;2976;0.377;1335;1500;0;0;0;0;0;0;0
-11.8;2;2976;0.377;1321;1500;0;0;0;0;0;0;0
-11.7;2;2976;0.377;1308;1500;0;0;0;0;0;0;0
-11.6;2;2976;0.377;1294;1500;0;0;0;0;0;0;0
-11.5;2;2976;0.377;1281;1500;0;0;0;0;0;0;0
-11.4;2;2976;0.377;1267;1500;0;0;0;0;0;0;0
-11.3;2;2976;0.377;1254;1500;0;0;0;0;0;0;0
-11.2;2;2976;0.377;1241;1500;0;0;0;0;0;0;0
-11.1;2;2976;0.377;1228;1500;0;0;0;0;0;0;0
-11;2;2976;0.377;1216;1500;0;0;0;0;0;0;0
-10.9;2;2976;0.377;1203;1500;0;0;0;0;0;0;0
-10.8;2;2976;0.377;1191;1500;0;0;0;0;0;0;0
-10.7;2;2976;0.377;1178;1500;0;0;0;0;0;0;0
-10.6;2;2976;0.377;1166;1500;0;0;0;0;0;0;0
-10.5;2;2976;0.377;1154;1500;0;0;0;0;0;0;0
-10.4;2;2976;0.377;1142;1500;0;0;0;0;0;0;0
-10.3;2;2976;0.377;1130;1500;0;0;0;0;0;0;0
-10.2;2;2976;0.377;1119;1500;0;0;0;0;0;0;0
-10.1;2;2976;0.377;1107;1500;0;0;0;0;0;0;0
-10;2;2976;0.377;1095;1500;0;0;0;0;0;0;0
-9.9;2;2976;0.377;1084;1500;0;0;0;0;0;0;0
-9.8;2;2976;0.377;1073;1500;0;0;0;0;0;0;0
-9.7;2;2976;0.377;1062;1500;0;0;0;0;0;0;0
-9.6;2;2976;0.377;1051;1500;0;0;0;0;0;0;0
-9.5;2;2976;0.377;1040;1500;0;0;0;0;0;0;0
-9.4;2;2976;0.377;1029;1500;0;0;0;0;0;0;0
-9.3;2;2976;0.377;1018;1500;0;0;0;0;0;0;0
-9.2;2;2976;0.377;1008;1500;0;0;0;0;0;0;0
-9.1;2;2976;0.377;997;1500;0;0;0;0;0;0;0
-9;2;2976;0.377;987;1500;0;0;0;0;0;0;0
-8.9;2;2976;0.377;970;1500;0;0;0;0;0;0;0
-8.8;2;2976;0.377;953;1500;0;0;0;0;0;0;0
-8.7;2;2976;0.377;937;1500;0;0;0;0;0;0;0
-8.6;2;2976;0.377;921;1500;0;0;0;0;0;0;0
-8.5;2;2976;0.377;905;1500;0;0;0;0;0;0;0
-8.4;2;2976;0.377;889;1500;0;0;0;0;0;0;0
-8.3;2;2976;0.377;874;1500;0;0;0;0;0;0;0
-8.2;2;2976;0.377;859;1500;0;0;0;0;0;0;0
-8.1;2;2976;0.377;844;1500;0;0;0;0;0;0;0
-8;2;2976;0.377;829;1500;0;0;0;0;0;0;0
-7.9;2;2976;0.377;815;1500;0;0;0;0;0;0;0
-7.8;2;2976;0.377;801;1500;0;0;0;0;0;0;0
-7.7;2;2976;0.377;787;1500;0;0;0;0;0;0;0
-7.6;2;2976;0.377;773;1500;0;0;0;0;0;0;0
-7.5;2;2976;0.377;760;1500;0;0;0;0;0;0;0
-7.4;2;2976;0.377;747;1500;0;0;0;0;0;0;0
-7.3;2;2976;0.377;734;1500;0;0;0;0;0;0;0
-7.2;2;2976;0.377;721;1500;0;0;0;0;0;0;0
-7.1;2;2976;0.377;709;1500;0;0;0;0;0;0;0
-7;2;2976;0.377;697;1500;0;0;0;0;0;0;0
-6.9;2;2976;0.377;685;1500;0;0;0;0;0;0;0
-6.8;2;2976;0.377;673;1500;0;0;0;0;0;0;0
-6.7;2;2976;0.377;661;1500;0;0;0;0;0;0;0
-6.6;2;2976;0.377;650;1500;0;0;0;0;0;0;0
-6.5;2;2976;0.377;639;1500;0;0;0;0;0;0;0
-6.4;2;2976;0.377;628;1500;0;0;0;0;0;0;0
-6.3;2;2976;0.377;617;1500;0;0;0;0;0;0;0
-6.2;2;2976;0.377;606;1500;0;0;0;0;0;0;0
-6.1;2;2976;0.377;596;1500;0;0;0;0;0;0;0
-6;2;2976;0.377;585;1500;0;0;0;0;0;0;0
-5.9;2;2976;0.377;555;1500;0;0;0;0;0;0;0
-5.8;2;2976;0.377;527;1500;0;0;0;0;0;0;0
-5.7;2;2976;0.377;500;1500;0;0;0;0;0;0;0
-5.6;2;2976;0.377;474;1500;0;0;0;0;0;0;0
-5.5;2;2976;0.377;450;1500;0;0;0;0;0;0;0
-5.4;2;2976;0.377;427;1500;0;0;0;0;0;0;0
-5.3;2;2976;0.377;405;1500;0;0;0;0;0;0;0
-5.2;2;2976;0.377;384;1500;0;0;0;0;0;0;0
-5.1;2;2976;0.377;365;1500;0;0;0;0;0;0;0
-5;2;2976;0.377;346;1500;0;0;0;0;0;0;0
-4.9;2;2976;0.377;328;1500;0;0;0;0;0;0;0
-4.8;2;2976;0.377;312;1500;0;0;0;0;0;0;0
-4.7;2;2976;0.377;296;1500;0;0;0;0;0;0;0
-4.6;2;2976;0.377;280;1500;0;0;0;0;0;0;0
-4.5;2;2976;0.377;266;1500;0;0;0;0;0;0;0
-4.4;2;2976;0.377;252;1500;0;0;0;0;0;0;0
-4.3;2;2976;0.377;240;1500;0;0;0;0;0;0;0
-4.2;2;2976;0.377;227;1500;0;0;0;0;0;0;0
-4.1;2;2976;0.377;216;1500;0;0;0;0;0;0;0
-4;2;2976;0.377;205;1500;0;0;0;0;0;0;0
-3.9;2;2976;0.377;194;1500;0;0;0;0;0;0;0
-3.8;2;2976;0.377;184;1500;0;0;0;0;0;0;0
-3.7;2;2976;0.377;175;1500;0;0;0;0;0;0;0
-3.6;2;2976;0.377;166;1500;0;0;0;0;0;0;0
-3.5;2;2976;0.377;157;1500;0;0;0;0;0;0;0
-3.4;2;2976;0.377;149;1500;0;0;0;0;0;0;0
-3.3;2;2976;0.377;142;1500;0;0;0;0;0;0;0
-3.2;2;2976;0.377;134;1500;0;0;0;0;0;0;0
-3.1;2;2976;0.377;128;1500;0;0;0;0;0;0;0
-3;2;2976;0.377;121;1500;0;0;0;0;0;0;0
-2.9;2;2976;0.377;107;1500;0;0;0;0;0;0;0
-2.8;2;2976;0.377;94;1500;0;0;0;0;0;0;0
-2.7;2;2976;0.377;83;1500;0;0;0;0;0;0;0
-2.6;2;2976;0.377;73;1500;0;0;0;0;0;0;0
-2.5;2;2976;0.377;64;1500;0;0;0;0;0;0;0
-2.4;2;2976;0.377;57;1500;0;0;0;0;0;0;0
-2.3;2;2976;0.377;50;1500;0;0;0;0;0;0;0
-2.2;2;2976;0.377;44;1500;0;0;0;0;0;0;0
-2.1;2;2976;0.377;39;1500;0;0;0;0;0;0;0
-2;2;2976;0.377;34;1500;0;0;0;0;0;0;0
-1.9;2;2976;0.377;30;1500;0;0;0;0;0;0;0
-1.8;2;2976;0.377;27;1500;0;0;0;0;0;0;0
-1.7;2;2976;0.377;24;1500;0;0;0;0;0;0;0
-1.6;2;2976;0.377;21;1500;0;0;0;0;0;0;0
-1.5;2;2976;0.377;18;1500;0;0;0;0;0;0;0
-1.4;2;2976;0.377;16;1500;0;0;0;0;0;0;0
-1.3;2;2976;0.377;14;1500;0;0;0;0;0;0;0
-1.2;2;2976;0.377;13;1500;0;0;0;0;0;0;0
-1.1;2;2976;0.377;11;1500;0;0;0;0;0;0;0
-1;2;2976;0.377;10;1500;0;0;0;0;0;0;0
-0.9;2;2976;0.377;9;1500;0;0;0;0;0;0;0
-0.8;2;2976;0.377;8;1500;0;0;0;0;0;0;0
-0.7;2;2976;0.377;7;1500;0;0;0;0;0;0;0
-0.6;2;2976;0.377;6;1500;0;0;0;0;0;0;0
-0.5;2;2976;0.377;5;1500;0;0;0;0;0;0;0
-0.4;2;2976;0.377;5;1500;0;0;0;0;0;0;0
-0.3;2;2976;0.377;4;1500;0;0;0;0;0;0;0
-0.2;2;2976;0.377;4;1500;0;0;0;0;0;0;0
-0.1;2;2976;0.377;3;1500;0;0;0;0;0;0;0
0;2;2976;0.377;3;1500;0;0;0;0;0;0;0
0.1;2;2976;0.377;0;1500;0;0;0;0;0;0;0
