SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-2;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
-1.9;20;26632;3.3223;1498;1500;0;0;0;0;0;0;0
-1.8;20;26632;3.3223;1496;1500;0;0;0;0;0;0;0
-1.7;20;26632;3.3223;1494;1500;0;0;0;0;0;0;0
-1.6;20;26632;3.3223;1492;1500;0;0;0;0;0;0;0
-1.5;20;26632;3.3223;1490;1500;0;0;0;0;0;0;0
-1.4;20;26632;3.3223;1488;1500;0;0;0;0;0;0;0
-1.3;20;26632;3.3223;1486;1500;0;0;0;0;0;0;0
-1.2;20;26632;3.3223;1484;1500;0;0;0;0;0;0;0
-1.1;20;26632;3.3223;1482;1500;0;0;0;0;0;0;0
-1;20;26632;3.3223;1480;1500;0;0;0;0;0;0;0
-0.9;20;26632;3.3223;1478;1500;0;0;0;0;0;0;0
-0.8;20;26632;3.3223;1476;1500;0;0;0;0;0;0;0
-0.7;20;26632;3.3223;1474;1500;0;0;0;0;0;0;0
-0.6;20;26632;3.3223;1472;1500;0;0;0;0;0;0;0
-0.5;20;26632;3.3223;1470;1500;0;0;0;0;0;0;0
-0.4;20;26632;3.3223;1468;1500;0;0;0;0;0;0;0
-0.3;20;26632;3.3223;1466;1500;0;0;0;0;0;0;0
-0.2;20;26632;3.3223;1464;1500;0;0;0;0;0;0;0
-0.1;20;26632;3.3223;1462;1500;0;0;0;0;0;0;0
0;20;26632;3.3223;1460;1500;0;0;0;0;0;0;0
0.1;20;26632;3.3223;1459;1500;0;0;0;0;0;0;0
0.2;20;26632;3.3223;1457;1500;0;0;0;0;0;0;0
0.3;20;26632;3.3223;1455;1500;0;0;0;0;0;0;0
0.4;20;26632;3.3223;1453;1500;0;0;0;0;0;0;0
0.5;20;26632;3.3223;1451;1500;0;0;0;0;0;0;0
0.6;20;26632;3.3223;1449;1500;0;0;0;0;0;0;0
0.7;20;26632;3.3223;1447;1500;0;0;0;0;0;0;0
0.8;20;26632;3.3223;1445;1500;0;0;0;0;0;0;0
0.9;20;26632;3.3223;1443;1500;0;0;0;0;0;0;0
1;20;26632;3.3223;1441;1500;0;0;0;0;0;0;0
1.1;20;26632;3.3223;1431;1500;0;0;0;0;0;0;0
1.2;20;26632;3.3223;1422;1500;0;0;0;0;0;0;0
1.3;20;26632;3.3223;1412;1500;0;0;0;0;0;0;0
