SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-9;7;8912;1.0273;1489;1500;0;0;0;0;0;0;0
-8.9;7;8912;1.0273;1480;1500;0;0;0;0;0;0;0
-8.8;7;8912;1.0273;1471;1500;0;0;0;0;0;0;0
-8.7;7;8912;1.0273;1462;1500;0;0;0;0;0;0;0
-8.6;7;8912;1.0273;1453;1500;0;0;0;0;0;0;0
-8.5;7;8912;1.0273;1444;1500;0;0;0;0;0;0;0
-8.4;7;8912;1.0273;1436;1500;0;0;0;0;0;0;0
-8.3;7;8912;1.0273;1427;1500;0;0;0;0;0;0;0
-8.2;7;8912;1.0273;1418;1500;0;0;0;0;0;0;0
-8.1;7;8912;1.0273;1410;1500;0;0;0;0;0;0;0
-8;7;8912;1.0273;1401;1500;0;0;0;0;0;0;0
-7.9;7;8912;1.0273;1393;1500;0;0;0;0;0;0;0
-7.8;7;8912;1.0273;1384;1500;0;0;0;0;0;0;0
-7.7;7;8912;1.0273;1376;1500;0;0;0;0;0;0;0
-7.6;7;8912;1.0273;1368;1500;0;0;0;0;0;0;0
-7.5;7;8912;1.0273;1359;1500;0;0;0;0;0;0;0
-7.4;7;8912;1.0273;1351;1500;0;0;0;0;0;0;0
-7.3;7;8912;1.0273;1343;1500;0;0;0;0;0;0;0
-7.2;7;8912;1.0273;1335;1500;0;0;0;0;0;0;0
-7.1;7;8912;1.0273;1327;1500;0;0;0;0;0;0;0
-7;7;8912;1.0273;1319;1500;0;0;0;0;0;0;0
-6.9;7;8912;1.0273;1311;1500;0;0;0;0;0;0;0
-6.8;7;8912;1.0273;1303;1500;0;0;0;0;0;0;0
-6.7;7;8912;1.0273;1295;1500;0;0;0;0;0;0;0
-6.6;7;8912;1.0273;1287;1500;0;0;0;0;0;0;0
-6.5;7;8912;1.0273;1280;1500;0;0;0;0;0;0;0
-6.4;7;8912;1.0273;1272;1500;0;0;0;0;0;0;0
-6.3;7;8912;1.0273;1264;1500;0;0;0;0;0;0;0
-6.2;7;8912;1.0273;1257;1500;0;0;0;0;0;0;0
-6.1;7;8912;1.0273;1249;1500;0;0;0;0;0;0;0
-6;7;8912;1.0273;1241;1500;0;0;0;0;0;0;0
-5.9;7;8912;1.0273;1229;1500;0;0;0;0;0;0;0
-5.8;7;8912;1.0273;1216;1500;0;0;0;0;0;0;0
-5.7;7;8912;1.0273;1203;1500;0;0;0;0;0;0;0
-5.6;7;8912;1.0273;1191;1500;0;0;0;0;0;0;0
-5.5;7;8912;1.0273;1178;1500;0;0;0;0;0;0;0
-5.4;7;8912;1.0273;1166;1500;0;0;0;0;0;0;0
-5.3;7;8912;1.0273;1154;1500;0;0;0;0;0;0;0
-5.2;7;8912;1.0273;1142;1500;0;0;0;0;0;0;0
-5.1;7;8912;1.0273;1130;1500;0;0;0;0;0;0;0
-5;7;8912;1.0273;1119;1500;0;0;0;0;0;0;0
-4.9;7;8912;1.0273;1107;1500;0;0;0;0;0;0;0
-4.8;7;8912;1.0273;1096;1500;0;0;0;0;0;0;0
-4.7;7;8912;1.0273;1084;1500;0;0;0;0;0;0;0
-4.6;7;8912;1.0273;1073;1500;0;0;0;0;0;0;0
-4.5;7;8912;1.0273;1062;1500;0;0;0;0;0;0;0
-4.4;7;8912;1.0273;1051;1500;0;0;0;0;0;0;0
-4.3;7;8912;1.0273;1040;1500;0;0;0;0;0;0;0
-4.2;7;8912;1.0273;1029;1500;0;0;0;0;0;0;0
-4.1;7;8912;1.0273;1019;1500;0;0;0;0;0;0;0
-4;7;8912;1.0273;1008;1500;0;0;0;0;0;0;0
-3.9;7;8912;1.0273;998;1500;0;0;0;0;0;0;0
-3.8;7;8912;1.0273;987;1500;0;0;0;0;0;0;0
