SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-2;21;28680;3.6094;1500;1500;0;0;0;0;0;0;0
-1.9;21;28680;3.6094;1499;1500;0;0;0;0;0;0;0
-1.8;21;28680;3.6094;1497;1500;0;0;0;0;0;0;0
-1.7;21;28680;3.6094;1496;1500;0;0;0;0;0;0;0
-1.6;21;28680;3.6094;1494;1500;0;0;0;0;0;0;0
-1.5;21;28680;3.6094;1493;1500;0;0;0;0;0;0;0
-1.4;21;28680;3.6094;1492;1500;0;0;0;0;0;0;0
-1.3;21;28680;3.6094;1490;1500;0;0;0;0;0;0;0
-1.2;21;28680;3.6094;1489;1500;0;0;0;0;0;0;0
-1.1;21;28680;3.6094;1487;1500;0;0;0;0;0;0;0
-1;21;28680;3.6094;1486;1500;0;0;0;0;0;0;0
-0.9;21;28680;3.6094;1485;1500;0;0;0;0;0;0;0
-0.8;21;28680;3.6094;1483;1500;0;0;0;0;0;0;0
-0.7;21;28680;3.6094;1482;1500;0;0;0;0;0;0;0
-0.6;21;28680;3.6094;1481;1500;0;0;0;0;0;0;0
-0.5;21;28680;3.6094;1479;1500;0;0;0;0;0;0;0
-0.4;21;28680;3.6094;1478;1500;0;0;0;0;0;0;0
-0.3;21;28680;3.6094;1476;1500;0;0;0;0;0;0;0
-0.2;21;28680;3.6094;1475;1500;0;0;0;0;0;0;0
-0.1;21;28680;3.6094;1474;1500;0;0;0;0;0;0;0
0;21;28680;3.6094;1472;1500;0;0;0;0;0;0;0
0.1;21;28680;3.6094;1471;1500;0;0;0;0;0;0;0
0.2;21;28680;3.6094;1470;1500;0;0;0;0;0;0;0
0.3;21;28680;3.6094;1468;1500;0;0;0;0;0;0;0
0.4;21;28680;3.6094;1467;1500;0;0;0;0;0;0;0
0.5;21;28680;3.6094;1465;1500;0;0;0;0;0;0;0
0.6;21;28680;3.6094;1464;1500;0;0;0;0;0;0;0
