SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-10;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.9;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.8;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.7;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.6;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.5;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.4;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.3;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.2;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9.1;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-9;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.9;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.8;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.7;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.6;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.5;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.4;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.3;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.2;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8.1;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-8;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.9;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.8;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.7;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.6;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.5;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.4;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.3;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.2;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7.1;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-7;10;10504;1.3281;1500;1500;0;0;0;0;0;0;0
-6.9;10;10504;1.3281;1497;1500;0;0;0;0;0;0;0
-6.8;10;10504;1.3281;1494;1500;0;0;0;0;0;0;0
-6.7;10;10504;1.3281;1491;1500;0;0;0;0;0;0;0
-6.6;10;10504;1.3281;1489;1500;0;0;0;0;0;0;0
-6.5;10;10504;1.3281;1486;1500;0;0;0;0;0;0;0
-6.4;10;10504;1.3281;1483;1500;0;0;0;0;0;0;0
-6.3;10;10504;1.3281;1480;1500;0;0;0;0;0;0;0
-6.2;10;10504;1.3281;1477;1500;0;0;0;0;0;0;0
-6.1;10;10504;1.3281;1474;1500;0;0;0;0;0;0;0
-6;10;10504;1.3281;1472;1500;0;0;0;0;0;0;0
-5.9;10;10504;1.3281;1469;1500;0;0;0;0;0;0;0
-5.8;10;10504;1.3281;1466;1500;0;0;0;0;0;0;0
-5.7;10;10504;1.3281;1463;1500;0;0;0;0;0;0;0
-5.6;10;10504;1.3281;1460;1500;0;0;0;0;0;0;0
-5.5;10;10504;1.3281;1458;1500;0;0;0;0;0;0;0
-5.4;10;10504;1.3281;1455;1500;0;0;0;0;0;0;0
-5.3;10;10504;1.3281;1452;1500;0;0;0;0;0;0;0
-5.2;10;10504;1.3281;1449;1500;0;0;0;0;0;0;0
-5.1;10;10504;1.3281;1446;1500;0;0;0;0;0;0;0
-5;10;10504;1.3281;1444;1500;0;0;0;0;0;0;0
-4.9;10;10504;1.3281;1441;1500;0;0;0;0;0;0;0
-4.8;10;10504;1.3281;1438;1500;0;0;0;0;0;0;0
-4.7;10;10504;1.3281;1435;1500;0;0;0;0;0;0;0
-4.6;10;10504;1.3281;1433;1500;0;0;0;0;0;0;0
-4.5;10;10504;1.3281;1430;1500;0;0;0;0;0;0;0
-4.4;10;10504;1.3281;1427;1500;0;0;0;0;0;0;0
-4.3;10;10504;1.3281;1424;1500;0;0;0;0;0;0;0
-4.2;10;10504;1.3281;1422;1500;0;0;0;0;0;0;0
-4.1;10;10504;1.3281;1419;1500;0;0;0;0;0;0;0
-4;10;10504;1.3281;1416;1500;0;0;0;0;0;0;0
-3.9;10;10504;1.3281;1404;1500;0;0;0;0;0;0;0
-3.8;10;10504;1.3281;1392;1500;0;0;0;0;0;0;0
-3.7;10;10504;1.3281;1381;1500;0;0;0;0;0;0;0
-3.6;10;10504;1.3281;1369;1500;0;0;0;0;0;0;0
-3.5;10;10504;1.3281;1357;1500;0;0;0;0;0;0;0
-3.4;10;10504;1.3281;1346;1500;0;0;0;0;0;0;0
-3.3;10;10504;1.3281;1334;1500;0;0;0;0;0;0;0
-3.2;10;10504;1.3281;1323;1500;0;0;0;0;0;0;0
-3.1;10;10504;1.3281;1312;1500;0;0;0;0;0;0;0
-3;10;10504;1.3281;1301;1500;0;0;0;0;0;0;0
-2.9;10;10504;1.3281;1290;1500;0;0;0;0;0;0;0
-2.8;10;10504;1.3281;1279;1500;0;0;0;0;0;0;0
-2.7;10;10504;1.3281;1268;1500;0;0;0;0;0;0;0
-2.6;10;10504;1.3281;1257;1500;0;0;0;0;0;0;0
-2.5;10;10504;1.3281;1247;1500;0;0;0;0;0;0;0
-2.4;10;10504;1.3281;1236;1500;0;0;0;0;0;0;0
-2.3;10;10504;1.3281;1226;1500;0;0;0;0;0;0;0
-2.2;10;10504;1.3281;1215;1500;0;0;0;0;0;0;0
-2.1;10;10504;1.3281;1205;1500;0;0;0;0;0;0;0
-2;10;10504;1.3281;1195;1500;0;0;0;0;0;0;0
-1.9;10;10504;1.3281;1185;1500;0;0;0;0;0;0;0
-1.8;10;10504;1.3281;1175;1500;0;0;0;0;0;0;0
-1.7;10;10504;1.3281;1165;1500;0;0;0;0;0;0;0
-1.6;10;10504;1.3281;1155;1500;0;0;0;0;0;0;0
-1.5;10;10504;1.3281;1145;1500;0;0;0;0;0;0;0
-1.4;10;10504;1.3281;1135;1500;0;0;0;0;0;0;0
-1.3;10;10504;1.3281;1126;1500;0;0;0;0;0;0;0
-1.2;10;10504;1.3281;1116;1500;0;0;0;0;0;0;0
-1.1;10;10504;1.3281;1107;1500;0;0;0;0;0;0;0
-1;10;10504;1.3281;1097;1500;0;0;0;0;0;0;0
-0.9;10;10504;1.3281;1083;1500;0;0;0;0;0;0;0
-0.8;10;10504;1.3281;1069;1500;0;0;0;0;0;0;0
-0.7;10;10504;1.3281;1056;1500;0;0;0;0;0;0;0
-0.6;10;10504;1.3281;1042;1500;0;0;0;0;0;0;0
-0.5;10;10504;1.3281;1029;1500;0;0;0;0;0;0;0
-0.4;10;10504;1.3281;1016;1500;0;0;0;0;0;0;0
-0.3;10;10504;1.3281;1003;1500;0;0;0;0;0;0;0
-0.2;10;10504;1.3281;990;1500;0;0;0;0;0;0;0
-0.1;10;10504;1.3281;978;1500;0;0;0;0;0;0;0
0;10;10504;1.3281;965;1500;0;0;0;0;0;0;0
0.1;10;10504;1.3281;953;1500;0;0;0;0;0;0;0
0.2;10;10504;1.3281;941;1500;0;0;0;0;0;0;0
0.3;10;10504;1.3281;929;1500;0;0;0;0;0;0;0
0.4;10;10504;1.3281;917;1500;0;0;0;0;0;0;0
0.5;10;10504;1.3281;905;1500;0;0;0;0;0;0;0
0.6;10;10504;1.3281;894;1500;0;0;0;0;0;0;0
0.7;10;10504;1.3281;882;1500;0;0;0;0;0;0;0
0.8;10;10504;1.3281;871;1500;0;0;0;0;0;0;0
0.9;10;10504;1.3281;860;1500;0;0;0;0;0;0;0
1;10;10504;1.3281;849;1500;0;0;0;0;0;0;0
1.1;10;10504;1.3281;838;1500;0;0;0;0;0;0;0
1.2;10;10504;1.3281;827;1500;0;0;0;0;0;0;0
1.3;10;10504;1.3281;817;1500;0;0;0;0;0;0;0
1.4;10;10504;1.3281;806;1500;0;0;0;0;0;0;0
1.5;10;10504;1.3281;796;1500;0;0;0;0;0;0;0
1.6;10;10504;1.3281;786;1500;0;0;0;0;0;0;0
1.7;10;10504;1.3281;776;1500;0;0;0;0;0;0;0
1.8;10;10504;1.3281;766;1500;0;0;0;0;0;0;0
1.9;10;10504;1.3281;756;1500;0;0;0;0;0;0;0
2;10;10504;1.3281;747;1500;0;0;0;0;0;0;0
2.1;10;10504;1.3281;724;1500;0;0;0;0;0;0;0
2.2;10;10504;1.3281;702;1500;0;0;0;0;0;0;0
2.3;10;10504;1.3281;681;1500;0;0;0;0;0;0;0
2.4;10;10504;1.3281;660;1500;0;0;0;0;0;0;0
2.5;10;10504;1.3281;640;1500;0;0;0;0;0;0;0
2.6;10;10504;1.3281;620;1500;0;0;0;0;0;0;0
2.7;10;10504;1.3281;601;1500;0;0;0;0;0;0;0
2.8;10;10504;1.3281;583;1500;0;0;0;0;0;0;0
2.9;10;10504;1.3281;565;1500;0;0;0;0;0;0;0
3;10;10504;1.3281;548;1500;0;0;0;0;0;0;0
3.1;10;10504;1.3281;531;1500;0;0;0;0;0;0;0
3.2;10;10504;1.3281;515;1500;0;0;0;0;0;0;0
3.3;10;10504;1.3281;500;1500;0;0;0;0;0;0;0
3.4;10;10504;1.3281;484;1500;0;0;0;0;0;0;0
3.5;10;10504;1.3281;470;1500;0;0;0;0;0;0;0
3.6;10;10504;1.3281;455;1500;0;0;0;0;0;0;0
3.7;10;10504;1.3281;442;1500;0;0;0;0;0;0;0
3.8;10;10504;1.3281;428;1500;0;0;0;0;0;0;0
3.9;10;10504;1.3281;415;1500;0;0;0;0;0;0;0
4;10;10504;1.3281;402;1500;0;0;0;0;0;0;0
4.1;10;10504;1.3281;390;1500;0;0;0;0;0;0;0
4.2;10;10504;1.3281;378;1500;0;0;0;0;0;0;0
4.3;10;10504;1.3281;367;1500;0;0;0;0;0;0;0
4.4;10;10504;1.3281;356;1500;0;0;0;0;0;0;0
4.5;10;10504;1.3281;345;1500;0;0;0;0;0;0;0
4.6;10;10504;1.3281;334;1500;0;0;0;0;0;0;0
4.7;10;10504;1.3281;324;1500;0;0;0;0;0;0;0
4.8;10;10504;1.3281;314;1500;0;0;0;0;0;0;0
4.9;10;10504;1.3281;305;1500;0;0;0;0;0;0;0
5;10;10504;1.3281;296;1500;0;0;0;0;0;0;0
5.1;10;10504;1.3281;273;1500;0;0;0;0;0;0;0
5.2;10;10504;1.3281;253;1500;0;0;0;0;0;0;0
5.3;10;10504;1.3281;234;1500;0;0;0;0;0;0;0
5.4;10;10504;1.3281;217;1500;0;0;0;0;0;0;0
5.5;10;10504;1.3281;201;1500;0;0;0;0;0;0;0
5.6;10;10504;1.3281;186;1500;0;0;0;0;0;0;0
5.7;10;10504;1.3281;172;1500;0;0;0;0;0;0;0
5.8;10;10504;1.3281;159;1500;0;0;0;0;0;0;0
5.9;10;10504;1.3281;147;1500;0;0;0;0;0;0;0
6;10;10504;1.3281;136;1500;0;0;0;0;0;0;0
6.1;10;10504;1.3281;126;1500;0;0;0;0;0;0;0
6.2;10;10504;1.3281;117;1500;0;0;0;0;0;0;0
6.3;10;10504;1.3281;108;1500;0;0;0;0;0;0;0
6.4;10;10504;1.3281;100;1500;0;0;0;0;0;0;0
6.5;10;10504;1.3281;92;1500;0;0;0;0;0;0;0
6.6;10;10504;1.3281;86;1500;0;0;0;0;0;0;0
6.7;10;10504;1.3281;79;1500;0;0;0;0;0;0;0
6.8;10;10504;1.3281;73;1500;0;0;0;0;0;0;0
6.9;10;10504;1.3281;68;1500;0;0;0;0;0;0;0
7;10;10504;1.3281;63;1500;0;0;0;0;0;0;0
7.1;10;10504;1.3281;58;1500;0;0;0;0;0;0;0
7.2;10;10504;1.3281;54;1500;0;0;0;0;0;0;0
7.3;10;10504;1.3281;50;1500;0;0;0;0;0;0;0
7.4;10;10504;1.3281;46;1500;0;0;0;0;0;0;0
7.5;10;10504;1.3281;43;1500;0;0;0;0;0;0;0
7.6;10;10504;1.3281;39;1500;0;0;0;0;0;0;0
7.7;10;10504;1.3281;37;1500;0;0;0;0;0;0;0
7.8;10;10504;1.3281;34;1500;0;0;0;0;0;0;0
7.9;10;10504;1.3281;31;1500;0;0;0;0;0;0;0
8;10;10504;1.3281;29;1500;0;0;0;0;0;0;0
8.1;10;10504;1.3281;25;1500;0;0;0;0;0;0;0
8.2;10;10504;1.3281;22;1500;0;0;0;0;0;0;0
8.3;10;10504;1.3281;19;1500;0;0;0;0;0;0;0
8.4;10;10504;1.3281;17;1500;0;0;0;0;0;0;0
8.5;10;10504;1.3281;14;1500;0;0;0;0;0;0;0
8.6;10;10504;1.3281;13;1500;0;0;0;0;0;0;0
8.7;10;10504;1.3281;11;1500;0;0;0;0;0;0;0
8.8;10;10504;1.3281;10;1500;0;0;0;0;0;0;0
8.9;10;10504;1.3281;8;1500;0;0;0;0;0;0;0
9;10;10504;1.3281;7;1500;0;0;0;0;0;0;0
9.1;10;10504;1.3281;6;1500;0;0;0;0;0;0;0
9.2;10;10504;1.3281;5;1500;0;0;0;0;0;0;0
9.3;10;10504;1.3281;5;1500;0;0;0;0;0;0;0
9.4;10;10504;1.3281;4;1500;0;0;0;0;0;0;0
9.5;10;10504;1.3281;4;1500;0;0;0;0;0;0;0
9.6;10;10504;1.3281;3;1500;0;0;0;0;0;0;0
9.7;10;10504;1.3281;3;1500;0;0;0;0;0;0;0
9.8;10;10504;1.3281;2;1500;0;0;0;0;0;0;0
9.9;10;10504;1.3281;2;1500;0;0;0;0;0;0;0
10;10;10504;1.3281;2;1500;0;0;0;0;0;0;0
10.1;10;10504;1.3281;2;1500;0;0;0;0;0;0;0
10.2;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.3;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.4;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.5;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.6;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.7;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.8;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
10.9;10;10504;1.3281;1;1500;0;0;0;0;0;0;0
11;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.1;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.2;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.3;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.4;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.5;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.6;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.7;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.8;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
11.9;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.1;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.2;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.3;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.4;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.5;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.6;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.7;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.8;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
12.9;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.1;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.2;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.3;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.4;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.5;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.6;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.7;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.8;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
13.9;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
14;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
14.1;10;10504;1.3281;0;1500;0;0;0;0;0;0;0
