SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
1;25;37896;4.8164;1498;1500;0;0;0;0;0;0;0
1.1;25;37896;4.8164;1494;1500;0;0;0;0;0;0;0
1.2;25;37896;4.8164;1490;1500;0;0;0;0;0;0;0
1.3;25;37896;4.8164;1486;1500;0;0;0;0;0;0;0
1.4;25;37896;4.8164;1483;1500;0;0;0;0;0;0;0
1.5;25;37896;4.8164;1479;1500;0;0;0;0;0;0;0
1.6;25;37896;4.8164;1475;1500;0;0;0;0;0;0;0
1.7;25;37896;4.8164;1471;1500;0;0;0;0;0;0;0
1.8;25;37896;4.8164;1468;1500;0;0;0;0;0;0;0
1.9;25;37896;4.8164;1464;1500;0;0;0;0;0;0;0
2;25;37896;4.8164;1460;1500;0;0;0;0;0;0;0
2.1;25;37896;4.8164;1456;1500;0;0;0;0;0;0;0
2.2;25;37896;4.8164;1453;1500;0;0;0;0;0;0;0
2.3;25;37896;4.8164;1449;1500;0;0;0;0;0;0;0
2.4;25;37896;4.8164;1445;1500;0;0;0;0;0;0;0
2.5;25;37896;4.8164;1441;1500;0;0;0;0;0;0;0
2.6;25;37896;4.8164;1438;1500;0;0;0;0;0;0;0
2.7;25;37896;4.8164;1434;1500;0;0;0;0;0;0;0
2.8;25;37896;4.8164;1430;1500;0;0;0;0;0;0;0
2.9;25;37896;4.8164;1427;1500;0;0;0;0;0;0;0
3;25;37896;4.8164;1423;1500;0;0;0;0;0;0;0
3.1;25;37896;4.8164;1419;1500;0;0;0;0;0;0;0
3.2;25;37896;4.8164;1416;1500;0;0;0;0;0;0;0
3.3;25;37896;4.8164;1412;1500;0;0;0;0;0;0;0
3.4;25;37896;4.8164;1409;1500;0;0;0;0;0;0;0
3.5;25;37896;4.8164;1405;1500;0;0;0;0;0;0;0
3.6;25;37896;4.8164;1401;1500;0;0;0;0;0;0;0
3.7;25;37896;4.8164;1398;1500;0;0;0;0;0;0;0
3.8;25;37896;4.8164;1394;1500;0;0;0;0;0;0;0
3.9;25;37896;4.8164;1391;1500;0;0;0;0;0;0;0
4;25;37896;4.8164;1387;1500;0;0;0;0;0;0;0
4.1;25;37896;4.8164;1378;1500;0;0;0;0;0;0;0
4.2;25;37896;4.8164;1369;1500;0;0;0;0;0;0;0
4.3;25;37896;4.8164;1360;1500;0;0;0;0;0;0;0
4.4;25;37896;4.8164;1351;1500;0;0;0;0;0;0;0
4.5;25;37896;4.8164;1342;1500;0;0;0;0;0;0;0
4.6;25;37896;4.8164;1333;1500;0;0;0;0;0;0;0
4.7;25;37896;4.8164;1324;1500;0;0;0;0;0;0;0
4.8;25;37896;4.8164;1316;1500;0;0;0;0;0;0;0
4.9;25;37896;4.8164;1307;1500;0;0;0;0;0;0;0
5;25;37896;4.8164;1298;1500;0;0;0;0;0;0;0
5.1;25;37896;4.8164;1290;1500;0;0;0;0;0;0;0
5.2;25;37896;4.8164;1281;1500;0;0;0;0;0;0;0
5.3;25;37896;4.8164;1273;1500;0;0;0;0;0;0;0
5.4;25;37896;4.8164;1264;1500;0;0;0;0;0;0;0
5.5;25;37896;4.8164;1256;1500;0;0;0;0;0;0;0
5.6;25;37896;4.8164;1248;1500;0;0;0;0;0;0;0
5.7;25;37896;4.8164;1240;1500;0;0;0;0;0;0;0
5.8;25;37896;4.8164;1231;1500;0;0;0;0;0;0;0
5.9;25;37896;4.8164;1223;1500;0;0;0;0;0;0;0
6;25;37896;4.8164;1215;1500;0;0;0;0;0;0;0
6.1;25;37896;4.8164;1207;1500;0;0;0;0;0;0;0
