SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-5;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
-4.9;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
-4.8;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
-4.7;17;20496;2.5664;1499;1500;0;0;0;0;0;0;0
-4.6;17;20496;2.5664;1499;1500;0;0;0;0;0;0;0
-4.5;17;20496;2.5664;1499;1500;0;0;0;0;0;0;0
-4.4;17;20496;2.5664;1499;1500;0;0;0;0;0;0;0
-4.3;17;20496;2.5664;1499;1500;0;0;0;0;0;0;0
-4.2;17;20496;2.5664;1498;1500;0;0;0;0;0;0;0
-4.1;17;20496;2.5664;1498;1500;0;0;0;0;0;0;0
-4;17;20496;2.5664;1498;1500;0;0;0;0;0;0;0
-3.9;17;20496;2.5664;1498;1500;0;0;0;0;0;0;0
-3.8;17;20496;2.5664;1497;1500;0;0;0;0;0;0;0
-3.7;17;20496;2.5664;1497;1500;0;0;0;0;0;0;0
-3.6;17;20496;2.5664;1497;1500;0;0;0;0;0;0;0
-3.5;17;20496;2.5664;1497;1500;0;0;0;0;0;0;0
-3.4;17;20496;2.5664;1497;1500;0;0;0;0;0;0;0
-3.3;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
-3.2;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
-3.1;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
-3;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
-2.9;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
-2.8;17;20496;2.5664;1495;1500;0;0;0;0;0;0;0
-2.7;17;20496;2.5664;1495;1500;0;0;0;0;0;0;0
-2.6;17;20496;2.5664;1495;1500;0;0;0;0;0;0;0
-2.5;17;20496;2.5664;1495;1500;0;0;0;0;0;0;0
-2.4;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
-2.3;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
-2.2;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
-2.1;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
-2;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
-1.9;17;20496;2.5664;1487;1500;0;0;0;0;0;0;0
-1.8;17;20496;2.5664;1481;1500;0;0;0;0;0;0;0
-1.7;17;20496;2.5664;1474;1500;0;0;0;0;0;0;0
-1.6;17;20496;2.5664;1468;1500;0;0;0;0;0;0;0
-1.5;17;20496;2.5664;1461;1500;0;0;0;0;0;0;0
-1.4;17;20496;2.5664;1455;1500;0;0;0;0;0;0;0
-1.3;17;20496;2.5664;1449;1500;0;0;0;0;0;0;0
-1.2;17;20496;2.5664;1442;1500;0;0;0;0;0;0;0
-1.1;17;20496;2.5664;1436;1500;0;0;0;0;0;0;0
-1;17;20496;2.5664;1430;1500;0;0;0;0;0;0;0
-0.9;17;20496;2.5664;1423;1500;0;0;0;0;0;0;0
-0.8;17;20496;2.5664;1417;1500;0;0;0;0;0;0;0
-0.7;17;20496;2.5664;1411;1500;0;0;0;0;0;0;0
-0.6;17;20496;2.5664;1405;1500;0;0;0;0;0;0;0
-0.5;17;20496;2.5664;1399;1500;0;0;0;0;0;0;0
-0.4;17;20496;2.5664;1393;1500;0;0;0;0;0;0;0
-0.3;17;20496;2.5664;1386;1500;0;0;0;0;0;0;0
-0.2;17;20496;2.5664;1380;1500;0;0;0;0;0;0;0
-0.1;17;20496;2.5664;1374;1500;0;0;0;0;0;0;0
0;17;20496;2.5664;1368;1500;0;0;0;0;0;0;0
0.1;17;20496;2.5664;1362;1500;0;0;0;0;0;0;0
0.2;17;20496;2.5664;1356;1500;0;0;0;0;0;0;0
0.3;17;20496;2.5664;1350;1500;0;0;0;0;0;0;0
0.4;17;20496;2.5664;1345;1500;0;0;0;0;0;0;0
0.5;17;20496;2.5664;1339;1500;0;0;0;0;0;0;0
0.6;17;20496;2.5664;1333;1500;0;0;0;0;0;0;0
0.7;17;20496;2.5664;1327;1500;0;0;0;0;0;0;0
0.8;17;20496;2.5664;1321;1500;0;0;0;0;0;0;0
0.9;17;20496;2.5664;1315;1500;0;0;0;0;0;0;0
1;17;20496;2.5664;1310;1500;0;0;0;0;0;0;0
1.1;17;20496;2.5664;1299;1500;0;0;0;0;0;0;0
1.2;17;20496;2.5664;1288;1500;0;0;0;0;0;0;0
1.3;17;20496;2.5664;1277;1500;0;0;0;0;0;0;0
1.4;17;20496;2.5664;1266;1500;0;0;0;0;0;0;0
1.5;17;20496;2.5664;1256;1500;0;0;0;0;0;0;0
1.6;17;20496;2.5664;1245;1500;0;0;0;0;0;0;0
1.7;17;20496;2.5664;1235;1500;0;0;0;0;0;0;0
1.8;17;20496;2.5664;1224;1500;0;0;0;0;0;0;0
1.9;17;20496;2.5664;1214;1500;0;0;0;0;0;0;0
2;17;20496;2.5664;1204;1500;0;0;0;0;0;0;0
2.1;17;20496;2.5664;1194;1500;0;0;0;0;0;0;0
2.2;17;20496;2.5664;1184;1500;0;0;0;0;0;0;0
2.3;17;20496;2.5664;1174;1500;0;0;0;0;0;0;0
2.4;17;20496;2.5664;1164;1500;0;0;0;0;0;0;0
2.5;17;20496;2.5664;1154;1500;0;0;0;0;0;0;0
2.6;17;20496;2.5664;1144;1500;0;0;0;0;0;0;0
2.7;17;20496;2.5664;1135;1500;0;0;0;0;0;0;0
2.8;17;20496;2.5664;1125;1500;0;0;0;0;0;0;0
2.9;17;20496;2.5664;1116;1500;0;0;0;0;0;0;0
3;17;20496;2.5664;1106;1500;0;0;0;0;0;0;0
3.1;17;20496;2.5664;1097;1500;0;0;0;0;0;0;0
3.2;17;20496;2.5664;1088;1500;0;0;0;0;0;0;0
3.3;17;20496;2.5664;1079;1500;0;0;0;0;0;0;0
3.4;17;20496;2.5664;1070;1500;0;0;0;0;0;0;0
3.5;17;20496;2.5664;1061;1500;0;0;0;0;0;0;0
3.6;17;20496;2.5664;1052;1500;0;0;0;0;0;0;0
3.7;17;20496;2.5664;1043;1500;0;0;0;0;0;0;0
3.8;17;20496;2.5664;1034;1500;0;0;0;0;0;0;0
3.9;17;20496;2.5664;1025;1500;0;0;0;0;0;0;0
4;17;20496;2.5664;1017;1500;0;0;0;0;0;0;0
4.1;17;20496;2.5664;1009;1500;0;0;0;0;0;0;0
4.2;17;20496;2.5664;1001;1500;0;0;0;0;0;0;0
4.3;17;20496;2.5664;993;1500;0;0;0;0;0;0;0
4.4;17;20496;2.5664;985;1500;0;0;0;0;0;0;0
4.5;17;20496;2.5664;977;1500;0;0;0;0;0;0;0
4.6;17;20496;2.5664;969;1500;0;0;0;0;0;0;0
4.7;17;20496;2.5664;961;1500;0;0;0;0;0;0;0
4.8;17;20496;2.5664;954;1500;0;0;0;0;0;0;0
4.9;17;20496;2.5664;946;1500;0;0;0;0;0;0;0
5;17;20496;2.5664;939;1500;0;0;0;0;0;0;0
5.1;17;20496;2.5664;931;1500;0;0;0;0;0;0;0
5.2;17;20496;2.5664;924;1500;0;0;0;0;0;0;0
5.3;17;20496;2.5664;916;1500;0;0;0;0;0;0;0
5.4;17;20496;2.5664;909;1500;0;0;0;0;0;0;0
5.5;17;20496;2.5664;902;1500;0;0;0;0;0;0;0
5.6;17;20496;2.5664;895;1500;0;0;0;0;0;0;0
5.7;17;20496;2.5664;888;1500;0;0;0;0;0;0;0
5.8;17;20496;2.5664;881;1500;0;0;0;0;0;0;0
5.9;17;20496;2.5664;874;1500;0;0;0;0;0;0;0
6;17;20496;2.5664;867;1500;0;0;0;0;0;0;0
6.1;17;20496;2.5664;860;1500;0;0;0;0;0;0;0
6.2;17;20496;2.5664;853;1500;0;0;0;0;0;0;0
6.3;17;20496;2.5664;846;1500;0;0;0;0;0;0;0
6.4;17;20496;2.5664;839;1500;0;0;0;0;0;0;0
6.5;17;20496;2.5664;833;1500;0;0;0;0;0;0;0
6.6;17;20496;2.5664;826;1500;0;0;0;0;0;0;0
6.7;17;20496;2.5664;820;1500;0;0;0;0;0;0;0
6.8;17;20496;2.5664;813;1500;0;0;0;0;0;0;0
6.9;17;20496;2.5664;807;1500;0;0;0;0;0;0;0
7;17;20496;2.5664;800;1500;0;0;0;0;0;0;0
7.1;17;20496;2.5664;787;1500;0;0;0;0;0;0;0
7.2;17;20496;2.5664;774;1500;0;0;0;0;0;0;0
7.3;17;20496;2.5664;761;1500;0;0;0;0;0;0;0
7.4;17;20496;2.5664;748;1500;0;0;0;0;0;0;0
7.5;17;20496;2.5664;736;1500;0;0;0;0;0;0;0
7.6;17;20496;2.5664;723;1500;0;0;0;0;0;0;0
7.7;17;20496;2.5664;711;1500;0;0;0;0;0;0;0
7.8;17;20496;2.5664;699;1500;0;0;0;0;0;0;0
7.9;17;20496;2.5664;688;1500;0;0;0;0;0;0;0
8;17;20496;2.5664;676;1500;0;0;0;0;0;0;0
8.1;17;20496;2.5664;665;1500;0;0;0;0;0;0;0
8.2;17;20496;2.5664;654;1500;0;0;0;0;0;0;0
8.3;17;20496;2.5664;643;1500;0;0;0;0;0;0;0
8.4;17;20496;2.5664;632;1500;0;0;0;0;0;0;0
8.5;17;20496;2.5664;622;1500;0;0;0;0;0;0;0
8.6;17;20496;2.5664;611;1500;0;0;0;0;0;0;0
8.7;17;20496;2.5664;601;1500;0;0;0;0;0;0;0
8.8;17;20496;2.5664;591;1500;0;0;0;0;0;0;0
8.9;17;20496;2.5664;581;1500;0;0;0;0;0;0;0
9;17;20496;2.5664;571;1500;0;0;0;0;0;0;0
9.1;17;20496;2.5664;562;1500;0;0;0;0;0;0;0
9.2;17;20496;2.5664;553;1500;0;0;0;0;0;0;0
9.3;17;20496;2.5664;543;1500;0;0;0;0;0;0;0
9.4;17;20496;2.5664;534;1500;0;0;0;0;0;0;0
9.5;17;20496;2.5664;525;1500;0;0;0;0;0;0;0
9.6;17;20496;2.5664;517;1500;0;0;0;0;0;0;0
9.7;17;20496;2.5664;508;1500;0;0;0;0;0;0;0
9.8;17;20496;2.5664;500;1500;0;0;0;0;0;0;0
9.9;17;20496;2.5664;491;1500;0;0;0;0;0;0;0
10;17;20496;2.5664;483;1500;0;0;0;0;0;0;0
10.1;17;20496;2.5664;463;1500;0;0;0;0;0;0;0
10.2;17;20496;2.5664;444;1500;0;0;0;0;0;0;0
10.3;17;20496;2.5664;426;1500;0;0;0;0;0;0;0
10.4;17;20496;2.5664;409;1500;0;0;0;0;0;0;0
10.5;17;20496;2.5664;392;1500;0;0;0;0;0;0;0
10.6;17;20496;2.5664;376;1500;0;0;0;0;0;0;0
10.7;17;20496;2.5664;360;1500;0;0;0;0;0;0;0
10.8;17;20496;2.5664;346;1500;0;0;0;0;0;0;0
10.9;17;20496;2.5664;331;1500;0;0;0;0;0;0;0
11;17;20496;2.5664;318;1500;0;0;0;0;0;0;0
11.1;17;20496;2.5664;305;1500;0;0;0;0;0;0;0
11.2;17;20496;2.5664;292;1500;0;0;0;0;0;0;0
11.3;17;20496;2.5664;280;1500;0;0;0;0;0;0;0
11.4;17;20496;2.5664;269;1500;0;0;0;0;0;0;0
11.5;17;20496;2.5664;258;1500;0;0;0;0;0;0;0
11.6;17;20496;2.5664;247;1500;0;0;0;0;0;0;0
11.7;17;20496;2.5664;237;1500;0;0;0;0;0;0;0
11.8;17;20496;2.5664;227;1500;0;0;0;0;0;0;0
11.9;17;20496;2.5664;218;1500;0;0;0;0;0;0;0
12;17;20496;2.5664;209;1500;0;0;0;0;0;0;0
12.1;17;20496;2.5664;201;1500;0;0;0;0;0;0;0
12.2;17;20496;2.5664;192;1500;0;0;0;0;0;0;0
12.3;17;20496;2.5664;185;1500;0;0;0;0;0;0;0
12.4;17;20496;2.5664;177;1500;0;0;0;0;0;0;0
12.5;17;20496;2.5664;170;1500;0;0;0;0;0;0;0
12.6;17;20496;2.5664;163;1500;0;0;0;0;0;0;0
12.7;17;20496;2.5664;156;1500;0;0;0;0;0;0;0
12.8;17;20496;2.5664;150;1500;0;0;0;0;0;0;0
12.9;17;20496;2.5664;144;1500;0;0;0;0;0;0;0
13;17;20496;2.5664;138;1500;0;0;0;0;0;0;0
13.1;17;20496;2.5664;128;1500;0;0;0;0;0;0;0
13.2;17;20496;2.5664;119;1500;0;0;0;0;0;0;0
13.3;17;20496;2.5664;110;1500;0;0;0;0;0;0;0
13.4;17;20496;2.5664;102;1500;0;0;0;0;0;0;0
13.5;17;20496;2.5664;95;1500;0;0;0;0;0;0;0
13.6;17;20496;2.5664;88;1500;0;0;0;0;0;0;0
13.7;17;20496;2.5664;82;1500;0;0;0;0;0;0;0
13.8;17;20496;2.5664;76;1500;0;0;0;0;0;0;0
13.9;17;20496;2.5664;70;1500;0;0;0;0;0;0;0
14;17;20496;2.5664;65;1500;0;0;0;0;0;0;0
14.1;17;20496;2.5664;61;1500;0;0;0;0;0;0;0
14.2;17;20496;2.5664;56;1500;0;0;0;0;0;0;0
14.3;17;20496;2.5664;52;1500;0;0;0;0;0;0;0
14.4;17;20496;2.5664;49;1500;0;0;0;0;0;0;0
14.5;17;20496;2.5664;45;1500;0;0;0;0;0;0;0
14.6;17;20496;2.5664;42;1500;0;0;0;0;0;0;0
14.7;17;20496;2.5664;39;1500;0;0;0;0;0;0;0
14.8;17;20496;2.5664;36;1500;0;0;0;0;0;0;0
14.9;17;20496;2.5664;33;1500;0;0;0;0;0;0;0
15;17;20496;2.5664;31;1500;0;0;0;0;0;0;0
15.1;17;20496;2.5664;29;1500;0;0;0;0;0;0;0
15.2;17;20496;2.5664;27;1500;0;0;0;0;0;0;0
15.3;17;20496;2.5664;25;1500;0;0;0;0;0;0;0
15.4;17;20496;2.5664;23;1500;0;0;0;0;0;0;0
15.5;17;20496;2.5664;21;1500;0;0;0;0;0;0;0
15.6;17;20496;2.5664;20;1500;0;0;0;0;0;0;0
15.7;17;20496;2.5664;18;1500;0;0;0;0;0;0;0
15.8;17;20496;2.5664;17;1500;0;0;0;0;0;0;0
15.9;17;20496;2.5664;16;1500;0;0;0;0;0;0;0
16;17;20496;2.5664;15;1500;0;0;0;0;0;0;0
16.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
18.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
19.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
20.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
21.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
22.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
23.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
24.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
25;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
