SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-15;0;1864;0.2344;1415;1500;0;0;0;0;0;0;0
-14.9;0;1864;0.2344;1401;1500;0;0;0;0;0;0;0
-14.8;0;1864;0.2344;1388;1500;0;0;0;0;0;0;0
-14.7;0;1864;0.2344;1375;1500;0;0;0;0;0;0;0
-14.6;0;1864;0.2344;1362;1500;0;0;0;0;0;0;0
-14.5;0;1864;0.2344;1349;1500;0;0;0;0;0;0;0
-14.4;0;1864;0.2344;1336;1500;0;0;0;0;0;0;0
-14.3;0;1864;0.2344;1324;1500;0;0;0;0;0;0;0
-14.2;0;1864;0.2344;1311;1500;0;0;0;0;0;0;0
-14.1;0;1864;0.2344;1299;1500;0;0;0;0;0;0;0
-14;0;1864;0.2344;1287;1500;0;0;0;0;0;0;0
-13.9;0;1864;0.2344;1275;1500;0;0;0;0;0;0;0
-13.8;0;1864;0.2344;1262;1500;0;0;0;0;0;0;0
-13.7;0;1864;0.2344;1251;1500;0;0;0;0;0;0;0
-13.6;0;1864;0.2344;1239;1500;0;0;0;0;0;0;0
-13.5;0;1864;0.2344;1227;1500;0;0;0;0;0;0;0
-13.4;0;1864;0.2344;1216;1500;0;0;0;0;0;0;0
-13.3;0;1864;0.2344;1204;1500;0;0;0;0;0;0;0
-13.2;0;1864;0.2344;1193;1500;0;0;0;0;0;0;0
-13.1;0;1864;0.2344;1181;1500;0;0;0;0;0;0;0
-13;0;1864;0.2344;1170;1500;0;0;0;0;0;0;0
-12.9;0;1864;0.2344;1159;1500;0;0;0;0;0;0;0
-12.8;0;1864;0.2344;1148;1500;0;0;0;0;0;0;0
-12.7;0;1864;0.2344;1137;1500;0;0;0;0;0;0;0
-12.6;0;1864;0.2344;1127;1500;0;0;0;0;0;0;0
-12.5;0;1864;0.2344;1116;1500;0;0;0;0;0;0;0
-12.4;0;1864;0.2344;1106;1500;0;0;0;0;0;0;0
-12.3;0;1864;0.2344;1095;1500;0;0;0;0;0;0;0
-12.2;0;1864;0.2344;1085;1500;0;0;0;0;0;0;0
-12.1;0;1864;0.2344;1075;1500;0;0;0;0;0;0;0
-12;0;1864;0.2344;1064;1500;0;0;0;0;0;0;0
-11.9;0;1864;0.2344;1050;1500;0;0;0;0;0;0;0
-11.8;0;1864;0.2344;1035;1500;0;0;0;0;0;0;0
-11.7;0;1864;0.2344;1021;1500;0;0;0;0;0;0;0
-11.6;0;1864;0.2344;1007;1500;0;0;0;0;0;0;0
