SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-5;18;21504;2.7305;1500;1500;0;0;0;0;0;0;0
-4.9;18;21504;2.7305;1500;1500;0;0;0;0;0;0;0
-4.8;18;21504;2.7305;1500;1500;0;0;0;0;0;0;0
-4.7;18;21504;2.7305;1500;1500;0;0;0;0;0;0;0
-4.6;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4.5;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4.4;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4.3;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4.2;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4.1;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-4;18;21504;2.7305;1499;1500;0;0;0;0;0;0;0
-3.9;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.8;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.7;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.6;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.5;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.4;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.3;18;21504;2.7305;1498;1500;0;0;0;0;0;0;0
-3.2;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-3.1;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-3;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-2.9;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-2.8;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-2.7;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-2.6;18;21504;2.7305;1497;1500;0;0;0;0;0;0;0
-2.5;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-2.4;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-2.3;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-2.2;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-2.1;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-2;18;21504;2.7305;1496;1500;0;0;0;0;0;0;0
-1.9;18;21504;2.7305;1490;1500;0;0;0;0;0;0;0
-1.8;18;21504;2.7305;1484;1500;0;0;0;0;0;0;0
-1.7;18;21504;2.7305;1478;1500;0;0;0;0;0;0;0
-1.6;18;21504;2.7305;1472;1500;0;0;0;0;0;0;0
-1.5;18;21504;2.7305;1467;1500;0;0;0;0;0;0;0
-1.4;18;21504;2.7305;1461;1500;0;0;0;0;0;0;0
-1.3;18;21504;2.7305;1455;1500;0;0;0;0;0;0;0
-1.2;18;21504;2.7305;1449;1500;0;0;0;0;0;0;0
-1.1;18;21504;2.7305;1444;1500;0;0;0;0;0;0;0
-1;18;21504;2.7305;1438;1500;0;0;0;0;0;0;0
-0.9;18;21504;2.7305;1432;1500;0;0;0;0;0;0;0
-0.8;18;21504;2.7305;1427;1500;0;0;0;0;0;0;0
-0.7;18;21504;2.7305;1421;1500;0;0;0;0;0;0;0
-0.6;18;21504;2.7305;1416;1500;0;0;0;0;0;0;0
-0.5;18;21504;2.7305;1410;1500;0;0;0;0;0;0;0
-0.4;18;21504;2.7305;1405;1500;0;0;0;0;0;0;0
-0.3;18;21504;2.7305;1399;1500;0;0;0;0;0;0;0
-0.2;18;21504;2.7305;1394;1500;0;0;0;0;0;0;0
-0.1;18;21504;2.7305;1388;1500;0;0;0;0;0;0;0
0;18;21504;2.7305;1383;1500;0;0;0;0;0;0;0
0.1;18;21504;2.7305;1377;1500;0;0;0;0;0;0;0
0.2;18;21504;2.7305;1372;1500;0;0;0;0;0;0;0
0.3;18;21504;2.7305;1367;1500;0;0;0;0;0;0;0
0.4;18;21504;2.7305;1361;1500;0;0;0;0;0;0;0
0.5;18;21504;2.7305;1356;1500;0;0;0;0;0;0;0
0.6;18;21504;2.7305;1351;1500;0;0;0;0;0;0;0
0.7;18;21504;2.7305;1345;1500;0;0;0;0;0;0;0
0.8;18;21504;2.7305;1340;1500;0;0;0;0;0;0;0
0.9;18;21504;2.7305;1335;1500;0;0;0;0;0;0;0
1;18;21504;2.7305;1330;1500;0;0;0;0;0;0;0
1.1;18;21504;2.7305;1319;1500;0;0;0;0;0;0;0
1.2;18;21504;2.7305;1308;1500;0;0;0;0;0;0;0
