SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
0;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
0.1;26;40976;5.1152;1499;1500;0;0;0;0;0;0;0
0.2;26;40976;5.1152;1498;1500;0;0;0;0;0;0;0
0.3;26;40976;5.1152;1497;1500;0;0;0;0;0;0;0
0.4;26;40976;5.1152;1496;1500;0;0;0;0;0;0;0
0.5;26;40976;5.1152;1495;1500;0;0;0;0;0;0;0
0.6;26;40976;5.1152;1494;1500;0;0;0;0;0;0;0
0.7;26;40976;5.1152;1492;1500;0;0;0;0;0;0;0
0.8;26;40976;5.1152;1491;1500;0;0;0;0;0;0;0
0.9;26;40976;5.1152;1490;1500;0;0;0;0;0;0;0
1;26;40976;5.1152;1489;1500;0;0;0;0;0;0;0
1.1;26;40976;5.1152;1488;1500;0;0;0;0;0;0;0
1.2;26;40976;5.1152;1487;1500;0;0;0;0;0;0;0
1.3;26;40976;5.1152;1486;1500;0;0;0;0;0;0;0
1.4;26;40976;5.1152;1485;1500;0;0;0;0;0;0;0
1.5;26;40976;5.1152;1484;1500;0;0;0;0;0;0;0
1.6;26;40976;5.1152;1483;1500;0;0;0;0;0;0;0
1.7;26;40976;5.1152;1482;1500;0;0;0;0;0;0;0
1.8;26;40976;5.1152;1481;1500;0;0;0;0;0;0;0
1.9;26;40976;5.1152;1480;1500;0;0;0;0;0;0;0
2;26;40976;5.1152;1479;1500;0;0;0;0;0;0;0
2.1;26;40976;5.1152;1478;1500;0;0;0;0;0;0;0
2.2;26;40976;5.1152;1477;1500;0;0;0;0;0;0;0
2.3;26;40976;5.1152;1475;1500;0;0;0;0;0;0;0
2.4;26;40976;5.1152;1474;1500;0;0;0;0;0;0;0
2.5;26;40976;5.1152;1473;1500;0;0;0;0;0;0;0
2.6;26;40976;5.1152;1472;1500;0;0;0;0;0;0;0
2.7;26;40976;5.1152;1471;1500;0;0;0;0;0;0;0
2.8;26;40976;5.1152;1470;1500;0;0;0;0;0;0;0
2.9;26;40976;5.1152;1469;1500;0;0;0;0;0;0;0
3;26;40976;5.1152;1468;1500;0;0;0;0;0;0;0
3.1;26;40976;5.1152;1461;1500;0;0;0;0;0;0;0
3.2;26;40976;5.1152;1455;1500;0;0;0;0;0;0;0
3.3;26;40976;5.1152;1448;1500;0;0;0;0;0;0;0
3.4;26;40976;5.1152;1442;1500;0;0;0;0;0;0;0
3.5;26;40976;5.1152;1435;1500;0;0;0;0;0;0;0
3.6;26;40976;5.1152;1429;1500;0;0;0;0;0;0;0
3.7;26;40976;5.1152;1422;1500;0;0;0;0;0;0;0
3.8;26;40976;5.1152;1416;1500;0;0;0;0;0;0;0
3.9;26;40976;5.1152;1410;1500;0;0;0;0;0;0;0
4;26;40976;5.1152;1403;1500;0;0;0;0;0;0;0
4.1;26;40976;5.1152;1397;1500;0;0;0;0;0;0;0
4.2;26;40976;5.1152;1391;1500;0;0;0;0;0;0;0
4.3;26;40976;5.1152;1385;1500;0;0;0;0;0;0;0
4.4;26;40976;5.1152;1378;1500;0;0;0;0;0;0;0
4.5;26;40976;5.1152;1372;1500;0;0;0;0;0;0;0
4.6;26;40976;5.1152;1366;1500;0;0;0;0;0;0;0
4.7;26;40976;5.1152;1360;1500;0;0;0;0;0;0;0
4.8;26;40976;5.1152;1354;1500;0;0;0;0;0;0;0
4.9;26;40976;5.1152;1348;1500;0;0;0;0;0;0;0
5;26;40976;5.1152;1342;1500;0;0;0;0;0;0;0
5.1;26;40976;5.1152;1336;1500;0;0;0;0;0;0;0
5.2;26;40976;5.1152;1330;1500;0;0;0;0;0;0;0
5.3;26;40976;5.1152;1324;1500;0;0;0;0;0;0;0
5.4;26;40976;5.1152;1318;1500;0;0;0;0;0;0;0
5.5;26;40976;5.1152;1312;1500;0;0;0;0;0;0;0
5.6;26;40976;5.1152;1306;1500;0;0;0;0;0;0;0
5.7;26;40976;5.1152;1300;1500;0;0;0;0;0;0;0
5.8;26;40976;5.1152;1294;1500;0;0;0;0;0;0;0
5.9;26;40976;5.1152;1288;1500;0;0;0;0;0;0;0
6;26;40976;5.1152;1283;1500;0;0;0;0;0;0;0
6.1;26;40976;5.1152;1274;1500;0;0;0;0;0;0;0
6.2;26;40976;5.1152;1265;1500;0;0;0;0;0;0;0
6.3;26;40976;5.1152;1256;1500;0;0;0;0;0;0;0
6.4;26;40976;5.1152;1247;1500;0;0;0;0;0;0;0
6.5;26;40976;5.1152;1238;1500;0;0;0;0;0;0;0
6.6;26;40976;5.1152;1230;1500;0;0;0;0;0;0;0
6.7;26;40976;5.1152;1221;1500;0;0;0;0;0;0;0
6.8;26;40976;5.1152;1213;1500;0;0;0;0;0;0;0
6.9;26;40976;5.1152;1204;1500;0;0;0;0;0;0;0
7;26;40976;5.1152;1196;1500;0;0;0;0;0;0;0
7.1;26;40976;5.1152;1188;1500;0;0;0;0;0;0;0
7.2;26;40976;5.1152;1179;1500;0;0;0;0;0;0;0
7.3;26;40976;5.1152;1171;1500;0;0;0;0;0;0;0
7.4;26;40976;5.1152;1163;1500;0;0;0;0;0;0;0
7.5;26;40976;5.1152;1155;1500;0;0;0;0;0;0;0
7.6;26;40976;5.1152;1147;1500;0;0;0;0;0;0;0
7.7;26;40976;5.1152;1139;1500;0;0;0;0;0;0;0
7.8;26;40976;5.1152;1131;1500;0;0;0;0;0;0;0
7.9;26;40976;5.1152;1123;1500;0;0;0;0;0;0;0
8;26;40976;5.1152;1115;1500;0;0;0;0;0;0;0
8.1;26;40976;5.1152;1107;1500;0;0;0;0;0;0;0
8.2;26;40976;5.1152;1100;1500;0;0;0;0;0;0;0
8.3;26;40976;5.1152;1092;1500;0;0;0;0;0;0;0
8.4;26;40976;5.1152;1084;1500;0;0;0;0;0;0;0
8.5;26;40976;5.1152;1077;1500;0;0;0;0;0;0;0
8.6;26;40976;5.1152;1069;1500;0;0;0;0;0;0;0
8.7;26;40976;5.1152;1062;1500;0;0;0;0;0;0;0
8.8;26;40976;5.1152;1055;1500;0;0;0;0;0;0;0
8.9;26;40976;5.1152;1047;1500;0;0;0;0;0;0;0
9;26;40976;5.1152;1040;1500;0;0;0;0;0;0;0
9.1;26;40976;5.1152;1033;1500;0;0;0;0;0;0;0
9.2;26;40976;5.1152;1026;1500;0;0;0;0;0;0;0
9.3;26;40976;5.1152;1019;1500;0;0;0;0;0;0;0
9.4;26;40976;5.1152;1013;1500;0;0;0;0;0;0;0
9.5;26;40976;5.1152;1006;1500;0;0;0;0;0;0;0
9.6;26;40976;5.1152;999;1500;0;0;0;0;0;0;0
9.7;26;40976;5.1152;992;1500;0;0;0;0;0;0;0
9.8;26;40976;5.1152;986;1500;0;0;0;0;0;0;0
9.9;26;40976;5.1152;979;1500;0;0;0;0;0;0;0
10;26;40976;5.1152;973;1500;0;0;0;0;0;0;0
10.1;26;40976;5.1152;966;1500;0;0;0;0;0;0;0
10.2;26;40976;5.1152;960;1500;0;0;0;0;0;0;0
10.3;26;40976;5.1152;954;1500;0;0;0;0;0;0;0
10.4;26;40976;5.1152;947;1500;0;0;0;0;0;0;0
10.5;26;40976;5.1152;941;1500;0;0;0;0;0;0;0
10.6;26;40976;5.1152;935;1500;0;0;0;0;0;0;0
10.7;26;40976;5.1152;928;1500;0;0;0;0;0;0;0
10.8;26;40976;5.1152;922;1500;0;0;0;0;0;0;0
10.9;26;40976;5.1152;916;1500;0;0;0;0;0;0;0
11;26;40976;5.1152;910;1500;0;0;0;0;0;0;0
11.1;26;40976;5.1152;904;1500;0;0;0;0;0;0;0
11.2;26;40976;5.1152;898;1500;0;0;0;0;0;0;0
11.3;26;40976;5.1152;892;1500;0;0;0;0;0;0;0
11.4;26;40976;5.1152;886;1500;0;0;0;0;0;0;0
11.5;26;40976;5.1152;880;1500;0;0;0;0;0;0;0
11.6;26;40976;5.1152;874;1500;0;0;0;0;0;0;0
11.7;26;40976;5.1152;869;1500;0;0;0;0;0;0;0
11.8;26;40976;5.1152;863;1500;0;0;0;0;0;0;0
11.9;26;40976;5.1152;857;1500;0;0;0;0;0;0;0
12;26;40976;5.1152;851;1500;0;0;0;0;0;0;0
12.1;26;40976;5.1152;848;1500;0;0;0;0;0;0;0
12.2;26;40976;5.1152;845;1500;0;0;0;0;0;0;0
12.3;26;40976;5.1152;842;1500;0;0;0;0;0;0;0
12.4;26;40976;5.1152;839;1500;0;0;0;0;0;0;0
