SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-10;9;10504;1.3262;1500;1500;0;0;0;0;0;0;0
-9.9;9;10504;1.3262;1498;1500;0;0;0;0;0;0;0
-9.8;9;10504;1.3262;1496;1500;0;0;0;0;0;0;0
-9.7;9;10504;1.3262;1494;1500;0;0;0;0;0;0;0
-9.6;9;10504;1.3262;1492;1500;0;0;0;0;0;0;0
-9.5;9;10504;1.3262;1490;1500;0;0;0;0;0;0;0
-9.4;9;10504;1.3262;1488;1500;0;0;0;0;0;0;0
-9.3;9;10504;1.3262;1486;1500;0;0;0;0;0;0;0
-9.2;9;10504;1.3262;1484;1500;0;0;0;0;0;0;0
-9.1;9;10504;1.3262;1483;1500;0;0;0;0;0;0;0
-9;9;10504;1.3262;1481;1500;0;0;0;0;0;0;0
-8.9;9;10504;1.3262;1479;1500;0;0;0;0;0;0;0
-8.8;9;10504;1.3262;1477;1500;0;0;0;0;0;0;0
-8.7;9;10504;1.3262;1475;1500;0;0;0;0;0;0;0
-8.6;9;10504;1.3262;1473;1500;0;0;0;0;0;0;0
-8.5;9;10504;1.3262;1471;1500;0;0;0;0;0;0;0
-8.4;9;10504;1.3262;1469;1500;0;0;0;0;0;0;0
-8.3;9;10504;1.3262;1467;1500;0;0;0;0;0;0;0
-8.2;9;10504;1.3262;1465;1500;0;0;0;0;0;0;0
-8.1;9;10504;1.3262;1463;1500;0;0;0;0;0;0;0
-8;9;10504;1.3262;1461;1500;0;0;0;0;0;0;0
-7.9;9;10504;1.3262;1460;1500;0;0;0;0;0;0;0
-7.8;9;10504;1.3262;1458;1500;0;0;0;0;0;0;0
-7.7;9;10504;1.3262;1456;1500;0;0;0;0;0;0;0
-7.6;9;10504;1.3262;1454;1500;0;0;0;0;0;0;0
-7.5;9;10504;1.3262;1452;1500;0;0;0;0;0;0;0
-7.4;9;10504;1.3262;1450;1500;0;0;0;0;0;0;0
-7.3;9;10504;1.3262;1448;1500;0;0;0;0;0;0;0
-7.2;9;10504;1.3262;1446;1500;0;0;0;0;0;0;0
-7.1;9;10504;1.3262;1444;1500;0;0;0;0;0;0;0
-7;9;10504;1.3262;1443;1500;0;0;0;0;0;0;0
-6.9;9;10504;1.3262;1432;1500;0;0;0;0;0;0;0
-6.8;9;10504;1.3262;1421;1500;0;0;0;0;0;0;0
-6.7;9;10504;1.3262;1410;1500;0;0;0;0;0;0;0
-6.6;9;10504;1.3262;1400;1500;0;0;0;0;0;0;0
-6.5;9;10504;1.3262;1389;1500;0;0;0;0;0;0;0
-6.4;9;10504;1.3262;1379;1500;0;0;0;0;0;0;0
-6.3;9;10504;1.3262;1369;1500;0;0;0;0;0;0;0
-6.2;9;10504;1.3262;1358;1500;0;0;0;0;0;0;0
-6.1;9;10504;1.3262;1348;1500;0;0;0;0;0;0;0
-6;9;10504;1.3262;1338;1500;0;0;0;0;0;0;0
-5.9;9;10504;1.3262;1328;1500;0;0;0;0;0;0;0
-5.8;9;10504;1.3262;1318;1500;0;0;0;0;0;0;0
-5.7;9;10504;1.3262;1308;1500;0;0;0;0;0;0;0
-5.6;9;10504;1.3262;1298;1500;0;0;0;0;0;0;0
