SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-5;14;17424;2.1602;1500;1500;0;0;0;0;0;0;0
-4.9;14;15112;2.1602;1498;1500;0;0;0;0;0;0;0
-4.8;14;15112;2.1602;1495;1500;0;0;0;0;0;0;0
-4.7;14;15112;2.1602;1493;1500;0;0;0;0;0;0;0
-4.6;14;15112;2.1602;1491;1500;0;0;0;0;0;0;0
-4.5;14;15112;2.1602;1488;1500;0;0;0;0;0;0;0
-4.4;14;15112;2.1602;1486;1500;0;0;0;0;0;0;0
-4.3;14;15112;2.1602;1484;1500;0;0;0;0;0;0;0
-4.2;14;15112;2.1602;1482;1500;0;0;0;0;0;0;0
-4.1;14;15112;2.1602;1479;1500;0;0;0;0;0;0;0
-4;14;15112;2.1602;1477;1500;0;0;0;0;0;0;0
-3.9;14;15112;2.1602;1475;1500;0;0;0;0;0;0;0
-3.8;14;15112;2.1602;1472;1500;0;0;0;0;0;0;0
-3.7;14;15112;2.1602;1470;1500;0;0;0;0;0;0;0
-3.6;14;15112;2.1602;1468;1500;0;0;0;0;0;0;0
-3.5;14;15112;2.1602;1466;1500;0;0;0;0;0;0;0
-3.4;14;15112;2.1602;1463;1500;0;0;0;0;0;0;0
-3.3;14;15112;2.1602;1461;1500;0;0;0;0;0;0;0
-3.2;14;15112;2.1602;1459;1500;0;0;0;0;0;0;0
-3.1;14;15112;2.1602;1457;1500;0;0;0;0;0;0;0
-3;14;15112;2.1602;1454;1500;0;0;0;0;0;0;0
-2.9;14;15112;2.1602;1452;1500;0;0;0;0;0;0;0
-2.8;14;15112;2.1602;1450;1500;0;0;0;0;0;0;0
-2.7;14;15112;2.1602;1448;1500;0;0;0;0;0;0;0
-2.6;14;15112;2.1602;1445;1500;0;0;0;0;0;0;0
-2.5;14;15112;2.1602;1443;1500;0;0;0;0;0;0;0
-2.4;14;15112;2.1602;1441;1500;0;0;0;0;0;0;0
-2.3;14;15112;2.1602;1439;1500;0;0;0;0;0;0;0
-2.2;14;15112;2.1602;1437;1500;0;0;0;0;0;0;0
-2.1;14;15112;2.1602;1434;1500;0;0;0;0;0;0;0
-2;14;15112;2.1602;1432;1500;0;0;0;0;0;0;0
-1.9;14;15112;2.1602;1421;1500;0;0;0;0;0;0;0
-1.8;14;15112;2.1602;1411;1500;0;0;0;0;0;0;0
-1.7;14;15112;2.1602;1400;1500;0;0;0;0;0;0;0
-1.6;14;15112;2.1602;1389;1500;0;0;0;0;0;0;0
-1.5;14;15112;2.1602;1379;1500;0;0;0;0;0;0;0
-1.4;14;15112;2.1602;1369;1500;0;0;0;0;0;0;0
-1.3;14;15112;2.1602;1358;1500;0;0;0;0;0;0;0
-1.2;14;15112;2.1602;1348;1500;0;0;0;0;0;0;0
-1.1;14;15112;2.1602;1338;1500;0;0;0;0;0;0;0
-1;14;15112;2.1602;1328;1500;0;0;0;0;0;0;0
-0.9;14;15112;2.1602;1318;1500;0;0;0;0;0;0;0
-0.8;14;15112;2.1602;1308;1500;0;0;0;0;0;0;0
-0.7;14;15112;2.1602;1298;1500;0;0;0;0;0;0;0
-0.6;14;15112;2.1602;1288;1500;0;0;0;0;0;0;0
-0.5;14;15112;2.1602;1278;1500;0;0;0;0;0;0;0
