SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
1;24;35856;4.5234;1496;1500;0;0;0;0;0;0;0
1.1;24;35856;4.5234;1491;1500;0;0;0;0;0;0;0
1.2;24;35856;4.5234;1486;1500;0;0;0;0;0;0;0
1.3;24;35856;4.5234;1481;1500;0;0;0;0;0;0;0
1.4;24;35856;4.5234;1476;1500;0;0;0;0;0;0;0
1.5;24;35856;4.5234;1471;1500;0;0;0;0;0;0;0
1.6;24;35856;4.5234;1466;1500;0;0;0;0;0;0;0
1.7;24;35856;4.5234;1461;1500;0;0;0;0;0;0;0
1.8;24;35856;4.5234;1456;1500;0;0;0;0;0;0;0
1.9;24;35856;4.5234;1451;1500;0;0;0;0;0;0;0
2;24;35856;4.5234;1446;1500;0;0;0;0;0;0;0
2.1;24;35856;4.5234;1441;1500;0;0;0;0;0;0;0
2.2;24;35856;4.5234;1436;1500;0;0;0;0;0;0;0
2.3;24;35856;4.5234;1431;1500;0;0;0;0;0;0;0
2.4;24;35856;4.5234;1426;1500;0;0;0;0;0;0;0
2.5;24;35856;4.5234;1421;1500;0;0;0;0;0;0;0
2.6;24;35856;4.5234;1416;1500;0;0;0;0;0;0;0
2.7;24;35856;4.5234;1411;1500;0;0;0;0;0;0;0
2.8;24;35856;4.5234;1406;1500;0;0;0;0;0;0;0
2.9;24;35856;4.5234;1401;1500;0;0;0;0;0;0;0
3;24;35856;4.5234;1397;1500;0;0;0;0;0;0;0
3.1;24;35856;4.5234;1392;1500;0;0;0;0;0;0;0
3.2;24;35856;4.5234;1387;1500;0;0;0;0;0;0;0
3.3;24;35856;4.5234;1382;1500;0;0;0;0;0;0;0
3.4;24;35856;4.5234;1378;1500;0;0;0;0;0;0;0
3.5;24;35856;4.5234;1373;1500;0;0;0;0;0;0;0
3.6;24;35856;4.5234;1368;1500;0;0;0;0;0;0;0
3.7;24;35856;4.5234;1363;1500;0;0;0;0;0;0;0
3.8;24;35856;4.5234;1359;1500;0;0;0;0;0;0;0
3.9;24;35856;4.5234;1354;1500;0;0;0;0;0;0;0
4;24;35856;4.5234;1349;1500;0;0;0;0;0;0;0
4.1;24;35856;4.5234;1340;1500;0;0;0;0;0;0;0
4.2;24;35856;4.5234;1331;1500;0;0;0;0;0;0;0
4.3;24;35856;4.5234;1322;1500;0;0;0;0;0;0;0
4.4;24;35856;4.5234;1313;1500;0;0;0;0;0;0;0
4.5;24;35856;4.5234;1304;1500;0;0;0;0;0;0;0
4.6;24;35856;4.5234;1295;1500;0;0;0;0;0;0;0
4.7;24;35856;4.5234;1286;1500;0;0;0;0;0;0;0
4.8;24;35856;4.5234;1277;1500;0;0;0;0;0;0;0
4.9;24;35856;4.5234;1268;1500;0;0;0;0;0;0;0
5;24;35856;4.5234;1260;1500;0;0;0;0;0;0;0
5.1;24;35856;4.5234;1251;1500;0;0;0;0;0;0;0
5.2;24;35856;4.5234;1243;1500;0;0;0;0;0;0;0
5.3;24;35856;4.5234;1234;1500;0;0;0;0;0;0;0
5.4;24;35856;4.5234;1226;1500;0;0;0;0;0;0;0
5.5;24;35856;4.5234;1217;1500;0;0;0;0;0;0;0
5.6;24;35856;4.5234;1209;1500;0;0;0;0;0;0;0
5.7;24;35856;4.5234;1201;1500;0;0;0;0;0;0;0
5.8;24;35856;4.5234;1192;1500;0;0;0;0;0;0;0
5.9;24;35856;4.5234;1184;1500;0;0;0;0;0;0;0
6;24;35856;4.5234;1176;1500;0;0;0;0;0;0;0
6.1;24;35856;4.5234;1168;1500;0;0;0;0;0;0;0
6.2;24;35856;4.5234;1160;1500;0;0;0;0;0;0;0
6.3;24;35856;4.5234;1152;1500;0;0;0;0;0;0;0
6.4;24;35856;4.5234;1144;1500;0;0;0;0;0;0;0
6.5;24;35856;4.5234;1136;1500;0;0;0;0;0;0;0
6.6;24;35856;4.5234;1129;1500;0;0;0;0;0;0;0
6.7;24;35856;4.5234;1121;1500;0;0;0;0;0;0;0
6.8;24;35856;4.5234;1113;1500;0;0;0;0;0;0;0
6.9;24;35856;4.5234;1106;1500;0;0;0;0;0;0;0
7;24;35856;4.5234;1098;1500;0;0;0;0;0;0;0
7.1;24;35856;4.5234;1090;1500;0;0;0;0;0;0;0
7.2;24;35856;4.5234;1082;1500;0;0;0;0;0;0;0
7.3;24;35856;4.5234;1074;1500;0;0;0;0;0;0;0
7.4;24;35856;4.5234;1066;1500;0;0;0;0;0;0;0
7.5;24;35856;4.5234;1059;1500;0;0;0;0;0;0;0
7.6;24;35856;4.5234;1051;1500;0;0;0;0;0;0;0
7.7;24;35856;4.5234;1043;1500;0;0;0;0;0;0;0
7.8;24;35856;4.5234;1035;1500;0;0;0;0;0;0;0
7.9;24;35856;4.5234;1028;1500;0;0;0;0;0;0;0
8;24;35856;4.5234;1020;1500;0;0;0;0;0;0;0
8.1;24;35856;4.5234;1013;1500;0;0;0;0;0;0;0
8.2;24;35856;4.5234;1006;1500;0;0;0;0;0;0;0
8.3;24;35856;4.5234;998;1500;0;0;0;0;0;0;0
8.4;24;35856;4.5234;991;1500;0;0;0;0;0;0;0
8.5;24;35856;4.5234;984;1500;0;0;0;0;0;0;0
8.6;24;35856;4.5234;977;1500;0;0;0;0;0;0;0
8.7;24;35856;4.5234;969;1500;0;0;0;0;0;0;0
8.8;24;35856;4.5234;962;1500;0;0;0;0;0;0;0
8.9;24;35856;4.5234;955;1500;0;0;0;0;0;0;0
9;24;35856;4.5234;948;1500;0;0;0;0;0;0;0
9.1;24;35856;4.5234;941;1500;0;0;0;0;0;0;0
9.2;24;35856;4.5234;935;1500;0;0;0;0;0;0;0
9.3;24;35856;4.5234;928;1500;0;0;0;0;0;0;0
9.4;24;35856;4.5234;921;1500;0;0;0;0;0;0;0
9.5;24;35856;4.5234;914;1500;0;0;0;0;0;0;0
9.6;24;35856;4.5234;908;1500;0;0;0;0;0;0;0
9.7;24;35856;4.5234;901;1500;0;0;0;0;0;0;0
9.8;24;35856;4.5234;894;1500;0;0;0;0;0;0;0
9.9;24;35856;4.5234;888;1500;0;0;0;0;0;0;0
10;24;35856;4.5234;881;1500;0;0;0;0;0;0;0
10.1;24;35856;4.5234;877;1500;0;0;0;0;0;0;0
10.2;24;35856;4.5234;873;1500;0;0;0;0;0;0;0
10.3;24;35856;4.5234;869;1500;0;0;0;0;0;0;0
10.4;24;35856;4.5234;866;1500;0;0;0;0;0;0;0
10.5;24;35856;4.5234;862;1500;0;0;0;0;0;0;0
10.6;24;35856;4.5234;858;1500;0;0;0;0;0;0;0
10.7;24;35856;4.5234;854;1500;0;0;0;0;0;0;0
10.8;24;35856;4.5234;850;1500;0;0;0;0;0;0;0
10.9;24;35856;4.5234;846;1500;0;0;0;0;0;0;0
11;24;35856;4.5234;842;1500;0;0;0;0;0;0;0
11.1;24;35856;4.5234;839;1500;0;0;0;0;0;0;0
11.2;24;35856;4.5234;835;1500;0;0;0;0;0;0;0
11.3;24;35856;4.5234;831;1500;0;0;0;0;0;0;0
11.4;24;35856;4.5234;827;1500;0;0;0;0;0;0;0
11.5;24;35856;4.5234;824;1500;0;0;0;0;0;0;0
11.6;24;35856;4.5234;820;1500;0;0;0;0;0;0;0
11.7;24;35856;4.5234;816;1500;0;0;0;0;0;0;0
11.8;24;35856;4.5234;812;1500;0;0;0;0;0;0;0
11.9;24;35856;4.5234;809;1500;0;0;0;0;0;0;0
