SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
15;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.1;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.2;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.3;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.4;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.5;23;33816;4.2129;1500;1500;0;0;0;0;0;0;0
15.6;23;33816;4.2129;1499;1500;0;0;0;0;0;0;0
15.7;23;33816;4.2129;1499;1500;0;0;0;0;0;0;0
15.8;23;33816;4.2129;1498;1500;0;0;0;0;0;0;0
15.9;23;33816;4.2129;1498;1500;0;0;0;0;0;0;0
16;23;33816;4.2129;1497;1500;0;0;0;0;0;0;0
16.1;23;33816;4.2129;1360;1500;0;0;0;0;0;0;0
16.2;23;33816;4.2129;1236;1500;0;0;0;0;0;0;0
16.3;23;33816;4.2129;1123;1500;0;0;0;0;0;0;0
16.4;23;33816;4.2129;1020;1500;0;0;0;0;0;0;0
16.5;23;33816;4.2129;927;1500;0;0;0;0;0;0;0
16.6;23;33816;4.2129;630;1500;0;0;0;0;0;0;0
16.7;23;33816;4.2129;428;1500;0;0;0;0;0;0;0
16.8;23;33816;4.2129;291;1500;0;0;0;0;0;0;0
16.9;23;33816;4.2129;198;1500;0;0;0;0;0;0;0
17;23;33816;4.2129;135;1500;0;0;0;0;0;0;0
17.1;23;33816;4.2129;120;1500;0;0;0;0;0;0;0
17.2;23;33816;4.2129;108;1500;0;0;0;0;0;0;0
17.3;23;33816;4.2129;96;1500;0;0;0;0;0;0;0
17.4;23;33816;4.2129;86;1500;0;0;0;0;0;0;0
17.5;23;33816;4.2129;77;1500;0;0;0;0;0;0;0
17.6;23;33816;4.2129;70;1500;0;0;0;0;0;0;0
17.7;23;33816;4.2129;63;1500;0;0;0;0;0;0;0
17.8;23;33816;4.2129;57;1500;0;0;0;0;0;0;0
17.9;23;33816;4.2129;52;1500;0;0;0;0;0;0;0
18;23;33816;4.2129;47;1500;0;0;0;0;0;0;0
18.1;23;33816;4.2129;28;1500;0;0;0;0;0;0;0
18.2;23;33816;4.2129;16;1500;0;0;0;0;0;0;0
18.3;23;33816;4.2129;9;1500;0;0;0;0;0;0;0
18.4;23;33816;4.2129;6;1500;0;0;0;0;0;0;0
18.5;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
18.6;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
18.7;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
18.8;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
18.9;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
19;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
19.1;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
19.2;23;33816;4.2129;4;1500;0;0;0;0;0;0;0
19.3;23;33816;4.2129;5;1500;0;0;0;0;0;0;0
19.4;23;33816;4.2129;6;1500;0;0;0;0;0;0;0
19.5;23;33816;4.2129;8;1500;0;0;0;0;0;0;0
19.6;23;33816;4.2129;6;1500;0;0;0;0;0;0;0
19.7;23;33816;4.2129;4;1500;0;0;0;0;0;0;0
19.8;23;33816;4.2129;3;1500;0;0;0;0;0;0;0
19.9;23;33816;4.2129;2;1500;0;0;0;0;0;0;0
20;23;33816;4.2129;2;1500;0;0;0;0;0;0;0
20.1;23;33816;4.2129;1;1500;0;0;0;0;0;0;0
20.2;23;33816;4.2129;1;1500;0;0;0;0;0;0;0
20.3;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.4;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.5;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.6;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.7;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.8;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
20.9;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.1;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.2;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.3;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.4;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.5;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.6;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.7;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.8;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
21.9;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.1;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.2;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.3;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.4;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.5;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.6;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.7;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.8;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
22.9;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.1;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.2;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.3;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.4;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.5;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.6;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.7;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.8;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
23.9;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
24;23;33816;4.2129;0;1500;0;0;0;0;0;0;0
