SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
10;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.1;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.2;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.3;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.4;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.5;17;20496;2.5664;1500;1500;0;0;0;0;0;0;0
10.6;17;20496;2.5664;1498;1500;0;0;0;0;0;0;0
10.7;17;20496;2.5664;1496;1500;0;0;0;0;0;0;0
10.8;17;20496;2.5664;1494;1500;0;0;0;0;0;0;0
10.9;17;20496;2.5664;1493;1500;0;0;0;0;0;0;0
11;17;20496;2.5664;1491;1500;0;0;0;0;0;0;0
11.1;17;20496;2.5664;1336;1500;0;0;0;0;0;0;0
11.2;17;20496;2.5664;1197;1500;0;0;0;0;0;0;0
11.3;17;20496;2.5664;1072;1500;0;0;0;0;0;0;0
11.4;17;20496;2.5664;961;1500;0;0;0;0;0;0;0
11.5;17;20496;2.5664;861;1500;0;0;0;0;0;0;0
11.6;17;20496;2.5664;603;1500;0;0;0;0;0;0;0
11.7;17;20496;2.5664;423;1500;0;0;0;0;0;0;0
11.8;17;20496;2.5664;296;1500;0;0;0;0;0;0;0
11.9;17;20496;2.5664;208;1500;0;0;0;0;0;0;0
12;17;20496;2.5664;146;1500;0;0;0;0;0;0;0
12.1;17;20496;2.5664;125;1500;0;0;0;0;0;0;0
12.2;17;20496;2.5664;107;1500;0;0;0;0;0;0;0
12.3;17;20496;2.5664;92;1500;0;0;0;0;0;0;0
12.4;17;20496;2.5664;79;1500;0;0;0;0;0;0;0
12.5;17;20496;2.5664;68;1500;0;0;0;0;0;0;0
12.6;17;20496;2.5664;50;1500;0;0;0;0;0;0;0
12.7;17;20496;2.5664;37;1500;0;0;0;0;0;0;0
12.8;17;20496;2.5664;28;1500;0;0;0;0;0;0;0
12.9;17;20496;2.5664;20;1500;0;0;0;0;0;0;0
13;17;20496;2.5664;15;1500;0;0;0;0;0;0;0
13.1;17;20496;2.5664;9;1500;0;0;0;0;0;0;0
13.2;17;20496;2.5664;5;1500;0;0;0;0;0;0;0
13.3;17;20496;2.5664;3;1500;0;0;0;0;0;0;0
13.4;17;20496;2.5664;2;1500;0;0;0;0;0;0;0
13.5;17;20496;2.5664;1;1500;0;0;0;0;0;0;0
13.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
13.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
13.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
13.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
14.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
15.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.1;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.2;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.3;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.4;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.5;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.6;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.7;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.8;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
16.9;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
17;17;20496;2.5664;0;1500;0;0;0;0;0;0;0
