SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
3;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.1;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.2;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.3;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.4;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.5;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.6;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.7;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.8;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
3.9;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.1;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.2;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.3;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.4;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.5;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.6;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.7;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.8;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
4.9;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.1;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.2;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.3;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.4;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.5;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.6;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.7;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.8;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
5.9;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.1;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.2;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.3;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.4;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.5;12;13576;1.6953;1500;1500;0;0;0;0;0;0;0
6.6;12;13576;1.6953;1498;1500;0;0;0;0;0;0;0
6.7;12;13576;1.6953;1495;1500;0;0;0;0;0;0;0
6.8;12;13576;1.6953;1493;1500;0;0;0;0;0;0;0
6.9;12;13576;1.6953;1491;1500;0;0;0;0;0;0;0
7;12;13576;1.6953;1488;1500;0;0;0;0;0;0;0
7.1;12;13576;1.6953;1357;1500;0;0;0;0;0;0;0
7.2;12;13576;1.6953;1238;1500;0;0;0;0;0;0;0
7.3;12;13576;1.6953;1129;1500;0;0;0;0;0;0;0
7.4;12;13576;1.6953;1029;1500;0;0;0;0;0;0;0
7.5;12;13576;1.6953;939;1500;0;0;0;0;0;0;0
7.6;12;13576;1.6953;632;1500;0;0;0;0;0;0;0
7.7;12;13576;1.6953;425;1500;0;0;0;0;0;0;0
7.8;12;13576;1.6953;286;1500;0;0;0;0;0;0;0
7.9;12;13576;1.6953;193;1500;0;0;0;0;0;0;0
8;12;13576;1.6953;130;1500;0;0;0;0;0;0;0
8.1;12;13576;1.6953;91;1500;0;0;0;0;0;0;0
8.2;12;13576;1.6953;64;1500;0;0;0;0;0;0;0
8.3;12;13576;1.6953;45;1500;0;0;0;0;0;0;0
8.4;12;13576;1.6953;32;1500;0;0;0;0;0;0;0
8.5;12;13576;1.6953;23;1500;0;0;0;0;0;0;0
8.6;12;13576;1.6953;12;1500;0;0;0;0;0;0;0
8.7;12;13576;1.6953;6;1500;0;0;0;0;0;0;0
8.8;12;13576;1.6953;3;1500;0;0;0;0;0;0;0
8.9;12;13576;1.6953;2;1500;0;0;0;0;0;0;0
9;12;13576;1.6953;1;1500;0;0;0;0;0;0;0
9.1;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.2;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.3;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.4;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.5;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.6;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.7;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.8;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
9.9;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.1;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.2;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.3;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.4;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.5;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.6;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.7;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.8;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
10.9;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.1;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.2;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.3;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.4;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.5;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.6;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.7;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.8;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
11.9;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
12;12;13576;1.6953;0;1500;0;0;0;0;0;0;0
