SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
15;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.1;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.2;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.3;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.4;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.5;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.6;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.7;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.8;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
15.9;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.1;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.2;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.3;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.4;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.5;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.6;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.7;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.8;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
16.9;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.1;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.2;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.3;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.4;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.5;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.6;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.7;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.8;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
17.9;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
18;26;40976;5.1152;1500;1500;0;0;0;0;0;0;0
18.1;26;40976;5.1152;1496;1500;0;0;0;0;0;0;0
18.2;26;40976;5.1152;1492;1500;0;0;0;0;0;0;0
18.3;26;40976;5.1152;1487;1500;0;0;0;0;0;0;0
18.4;26;40976;5.1152;1483;1500;0;0;0;0;0;0;0
18.5;26;40976;5.1152;1479;1500;0;0;0;0;0;0;0
18.6;26;40976;5.1152;1188;1500;0;0;0;0;0;0;0
18.7;26;40976;5.1152;954;1500;0;0;0;0;0;0;0
18.8;26;40976;5.1152;766;1500;0;0;0;0;0;0;0
18.9;26;40976;5.1152;615;1500;0;0;0;0;0;0;0
19;26;40976;5.1152;494;1500;0;0;0;0;0;0;0
19.1;26;40976;5.1152;478;1500;0;0;0;0;0;0;0
19.2;26;40976;5.1152;462;1500;0;0;0;0;0;0;0
19.3;26;40976;5.1152;447;1500;0;0;0;0;0;0;0
19.4;26;40976;5.1152;433;1500;0;0;0;0;0;0;0
19.5;26;40976;5.1152;419;1500;0;0;0;0;0;0;0
19.6;26;40976;5.1152;491;1500;0;0;0;0;0;0;0
19.7;26;40976;5.1152;577;1500;0;0;0;0;0;0;0
19.8;26;40976;5.1152;677;1500;0;0;0;0;0;0;0
19.9;26;40976;5.1152;795;1500;0;0;0;0;0;0;0
20;26;40976;5.1152;934;1500;0;0;0;0;0;0;0
20.1;26;40976;5.1152;799;1500;0;0;0;0;0;0;0
