SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-4;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.9;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.8;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.7;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.6;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.5;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.4;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.3;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.2;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3.1;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-3;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.9;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.8;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.7;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.6;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.5;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.4;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.3;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.2;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2.1;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-2;0;1864;0.2344;1500;1500;0;0;0;0;0;0;0
-1.9;0;1864;0.2344;1499;1500;0;0;0;0;0;0;0
-1.8;0;1864;0.2344;1499;1500;0;0;0;0;0;0;0
-1.7;0;1864;0.2344;1498;1500;0;0;0;0;0;0;0
-1.6;0;1864;0.2344;1498;1500;0;0;0;0;0;0;0
-1.5;0;1864;0.2344;1497;1500;0;0;0;0;0;0;0
-1.4;0;1864;0.2344;1445;1500;0;0;0;0;0;0;0
-1.3;0;1864;0.2344;1394;1500;0;0;0;0;0;0;0
-1.2;0;1864;0.2344;1346;1500;0;0;0;0;0;0;0
-1.1;0;1864;0.2344;1299;1500;0;0;0;0;0;0;0
-1;0;1864;0.2344;1253;1500;0;0;0;0;0;0;0
-0.9;0;1864;0.2344;980;1500;0;0;0;0;0;0;0
-0.8;0;1864;0.2344;767;1500;0;0;0;0;0;0;0
-0.7;0;1864;0.2344;600;1500;0;0;0;0;0;0;0
-0.6;0;1864;0.2344;469;1500;0;0;0;0;0;0;0
-0.5;0;1864;0.2344;367;1500;0;0;0;0;0;0;0
-0.4;0;1864;0.2344;215;1500;0;0;0;0;0;0;0
-0.3;0;1864;0.2344;126;1500;0;0;0;0;0;0;0
-0.2;0;1864;0.2344;74;1500;0;0;0;0;0;0;0
-0.1;0;1864;0.2344;43;1500;0;0;0;0;0;0;0
0;0;1864;0.2344;26;1500;0;0;0;0;0;0;0
0.1;0;1864;0.2344;12;1500;0;0;0;0;0;0;0
0.2;0;1864;0.2344;5;1500;0;0;0;0;0;0;0
0.3;0;1864;0.2344;2;1500;0;0;0;0;0;0;0
0.4;0;1864;0.2344;1;1500;0;0;0;0;0;0;0
0.5;0;1864;0.2344;1;1500;0;0;0;0;0;0;0
0.6;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
0.7;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
0.8;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
0.9;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.1;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.2;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.3;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.4;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.5;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.6;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.7;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.8;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
1.9;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
2;0;1864;0.2344;0;1500;0;0;0;0;0;0;0
