SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
-4;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.9;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.8;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.7;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.6;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.5;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.4;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.3;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.2;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3.1;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-3;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.9;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.8;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.7;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.6;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.5;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.4;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.3;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.2;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2.1;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-2;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.9;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.8;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.7;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.6;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.5;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.4;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.3;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.2;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1.1;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-1;3;3912;0.4902;1500;1500;0;0;0;0;0;0;0
-0.9;3;3912;0.4902;1499;1500;0;0;0;0;0;0;0
-0.8;3;3912;0.4902;1498;1500;0;0;0;0;0;0;0
-0.7;3;3912;0.4902;1496;1500;0;0;0;0;0;0;0
-0.6;3;3912;0.4902;1495;1500;0;0;0;0;0;0;0
-0.5;3;3912;0.4902;1494;1500;0;0;0;0;0;0;0
-0.4;3;3912;0.4902;1322;1500;0;0;0;0;0;0;0
-0.3;3;3912;0.4902;1169;1500;0;0;0;0;0;0;0
-0.2;3;3912;0.4902;1034;1500;0;0;0;0;0;0;0
-0.1;3;3912;0.4902;915;1500;0;0;0;0;0;0;0
0;3;3912;0.4902;809;1500;0;0;0;0;0;0;0
0.1;3;3912;0.4902;504;1500;0;0;0;0;0;0;0
0.2;3;3912;0.4902;314;1500;0;0;0;0;0;0;0
0.3;3;3912;0.4902;196;1500;0;0;0;0;0;0;0
0.4;3;3912;0.4902;122;1500;0;0;0;0;0;0;0
0.5;3;3912;0.4902;76;1500;0;0;0;0;0;0;0
0.6;3;3912;0.4902;37;1500;0;0;0;0;0;0;0
0.7;3;3912;0.4902;18;1500;0;0;0;0;0;0;0
0.8;3;3912;0.4902;9;1500;0;0;0;0;0;0;0
0.9;3;3912;0.4902;4;1500;0;0;0;0;0;0;0
1;3;3912;0.4902;2;1500;0;0;0;0;0;0;0
1.1;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.2;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.3;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.4;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.5;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.6;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.7;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.8;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
1.9;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
2;3;3912;0.4902;0;1500;0;0;0;0;0;0;0
