SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
18;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.1;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.2;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.3;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.4;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.5;27;42016;5.332;1500;1500;0;0;0;0;0;0;0
18.6;27;42016;5.332;1465;1500;0;0;0;0;0;0;0
18.7;27;42016;5.332;1430;1500;0;0;0;0;0;0;0
18.8;27;42016;5.332;1397;1500;0;0;0;0;0;0;0
18.9;27;42016;5.332;1364;1500;0;0;0;0;0;0;0
19;27;42016;5.332;1332;1500;0;0;0;0;0;0;0
19.1;27;42016;5.332;1092;1500;0;0;0;0;0;0;0
19.2;27;42016;5.332;896;1500;0;0;0;0;0;0;0
19.3;27;42016;5.332;735;1500;0;0;0;0;0;0;0
19.4;27;42016;5.332;603;1500;0;0;0;0;0;0;0
19.5;27;42016;5.332;494;1500;0;0;0;0;0;0;0
19.6;27;42016;5.332;572;1500;0;0;0;0;0;0;0
19.7;27;42016;5.332;662;1500;0;0;0;0;0;0;0
19.8;27;42016;5.332;766;1500;0;0;0;0;0;0;0
19.9;27;42016;5.332;886;1500;0;0;0;0;0;0;0
20;27;42016;5.332;1025;1500;0;0;0;0;0;0;0
20.1;27;42016;5.332;1041;1500;0;0;0;0;0;0;0
20.2;27;42016;5.332;1058;1500;0;0;0;0;0;0;0
20.3;27;42016;5.332;1074;1500;0;0;0;0;0;0;0
20.4;27;42016;5.332;1091;1500;0;0;0;0;0;0;0
20.5;27;42016;5.332;1109;1500;0;0;0;0;0;0;0
20.6;27;42016;5.332;811;1500;0;0;0;0;0;0;0
20.7;27;42016;5.332;594;1500;0;0;0;0;0;0;0
20.8;27;42016;5.332;434;1500;0;0;0;0;0;0;0
20.9;27;42016;5.332;318;1500;0;0;0;0;0;0;0
21;27;42016;5.332;233;1500;0;0;0;0;0;0;0
21.1;27;42016;5.332;187;1500;0;0;0;0;0;0;0
21.2;27;42016;5.332;150;1500;0;0;0;0;0;0;0
21.3;27;42016;5.332;121;1500;0;0;0;0;0;0;0
21.4;27;42016;5.332;97;1500;0;0;0;0;0;0;0
21.5;27;42016;5.332;78;1500;0;0;0;0;0;0;0
21.6;27;42016;5.332;78;1500;0;0;0;0;0;0;0
21.7;27;42016;5.332;77;1500;0;0;0;0;0;0;0
21.8;27;42016;5.332;76;1500;0;0;0;0;0;0;0
21.9;27;42016;5.332;76;1500;0;0;0;0;0;0;0
22;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.1;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.2;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.3;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.4;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.5;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.6;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.7;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.8;27;42016;5.332;75;1500;0;0;0;0;0;0;0
22.9;27;42016;5.332;75;1500;0;0;0;0;0;0;0
23;27;42016;5.332;75;1500;0;0;0;0;0;0;0
23.1;27;42016;5.332;75;1500;0;0;0;0;0;0;0
23.2;27;42016;5.332;74;1500;0;0;0;0;0;0;0
23.3;27;42016;5.332;74;1500;0;0;0;0;0;0;0
23.4;27;42016;5.332;74;1500;0;0;0;0;0;0;0
23.5;27;42016;5.332;74;1500;0;0;0;0;0;0;0
23.6;27;42016;5.332;68;1500;0;0;0;0;0;0;0
23.7;27;42016;5.332;63;1500;0;0;0;0;0;0;0
23.8;27;42016;5.332;59;1500;0;0;0;0;0;0;0
23.9;27;42016;5.332;55;1500;0;0;0;0;0;0;0
24;27;42016;5.332;51;1500;0;0;0;0;0;0;0
24.1;27;42016;5.332;38;1500;0;0;0;0;0;0;0
24.2;27;42016;5.332;29;1500;0;0;0;0;0;0;0
24.3;27;42016;5.332;21;1500;0;0;0;0;0;0;0
24.4;27;42016;5.332;16;1500;0;0;0;0;0;0;0
24.5;27;42016;5.332;12;1500;0;0;0;0;0;0;0
24.6;27;42016;5.332;7;1500;0;0;0;0;0;0;0
24.7;27;42016;5.332;4;1500;0;0;0;0;0;0;0
24.8;27;42016;5.332;3;1500;0;0;0;0;0;0;0
24.9;27;42016;5.332;2;1500;0;0;0;0;0;0;0
25;27;42016;5.332;1;1500;0;0;0;0;0;0;0
25.1;27;42016;5.332;1;1500;0;0;0;0;0;0;0
25.2;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.3;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.4;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.5;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.6;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.7;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.8;27;42016;5.332;0;1500;0;0;0;0;0;0;0
25.9;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.1;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.2;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.3;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.4;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.5;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.6;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.7;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.8;27;42016;5.332;0;1500;0;0;0;0;0;0;0
26.9;27;42016;5.332;0;1500;0;0;0;0;0;0;0
27;27;42016;5.332;0;1500;0;0;0;0;0;0;0
