SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
10;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.1;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.2;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.3;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.4;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.5;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.6;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.7;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.8;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
10.9;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.1;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.2;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.3;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.4;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.5;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.6;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.7;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.8;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
11.9;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.1;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.2;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.3;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.4;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.5;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.6;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.7;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.8;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
12.9;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
13;20;26632;3.3223;1500;1500;0;0;0;0;0;0;0
13.1;20;26632;3.3223;1499;1500;0;0;0;0;0;0;0
13.2;20;26632;3.3223;1499;1500;0;0;0;0;0;0;0
13.3;20;26632;3.3223;1498;1500;0;0;0;0;0;0;0
13.4;20;26632;3.3223;1498;1500;0;0;0;0;0;0;0
13.5;20;26632;3.3223;1497;1500;0;0;0;0;0;0;0
13.6;20;26632;3.3223;1390;1500;0;0;0;0;0;0;0
13.7;20;26632;3.3223;1291;1500;0;0;0;0;0;0;0
13.8;20;26632;3.3223;1199;1500;0;0;0;0;0;0;0
13.9;20;26632;3.3223;1113;1500;0;0;0;0;0;0;0
14;20;26632;3.3223;1034;1500;0;0;0;0;0;0;0
14.1;20;26632;3.3223;745;1500;0;0;0;0;0;0;0
14.2;20;26632;3.3223;537;1500;0;0;0;0;0;0;0
14.3;20;26632;3.3223;387;1500;0;0;0;0;0;0;0
14.4;20;26632;3.3223;279;1500;0;0;0;0;0;0;0
14.5;20;26632;3.3223;201;1500;0;0;0;0;0;0;0
14.6;20;26632;3.3223;161;1500;0;0;0;0;0;0;0
14.7;20;26632;3.3223;129;1500;0;0;0;0;0;0;0
14.8;20;26632;3.3223;104;1500;0;0;0;0;0;0;0
14.9;20;26632;3.3223;83;1500;0;0;0;0;0;0;0
15;20;26632;3.3223;67;1500;0;0;0;0;0;0;0
15.1;20;26632;3.3223;45;1500;0;0;0;0;0;0;0
15.2;20;26632;3.3223;30;1500;0;0;0;0;0;0;0
15.3;20;26632;3.3223;20;1500;0;0;0;0;0;0;0
15.4;20;26632;3.3223;13;1500;0;0;0;0;0;0;0
15.5;20;26632;3.3223;9;1500;0;0;0;0;0;0;0
15.6;20;26632;3.3223;4;1500;0;0;0;0;0;0;0
15.7;20;26632;3.3223;1;1500;0;0;0;0;0;0;0
15.8;20;26632;3.3223;1;1500;0;0;0;0;0;0;0
15.9;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.1;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.2;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.3;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.4;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.5;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.6;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.7;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.8;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
16.9;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
17;20;26632;3.3223;0;1500;0;0;0;0;0;0;0
