SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
7;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.1;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.2;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.3;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.4;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.5;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.6;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.7;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.8;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
7.9;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.1;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.2;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.3;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.4;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.5;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.6;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.7;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.8;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
8.9;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
9;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
9.1;15;18960;2.4063;1500;1500;0;0;0;0;0;0;0
9.2;15;18960;2.4063;1499;1500;0;0;0;0;0;0;0
9.3;15;18960;2.4063;1499;1500;0;0;0;0;0;0;0
9.4;15;18960;2.4063;1499;1500;0;0;0;0;0;0;0
9.5;15;18960;2.4063;1498;1500;0;0;0;0;0;0;0
9.6;15;18960;2.4063;1377;1500;0;0;0;0;0;0;0
9.7;15;18960;2.4063;1265;1500;0;0;0;0;0;0;0
9.8;15;18960;2.4063;1163;1500;0;0;0;0;0;0;0
9.9;15;18960;2.4063;1069;1500;0;0;0;0;0;0;0
10;15;18960;2.4063;982;1500;0;0;0;0;0;0;0
10.1;15;18960;2.4063;664;1500;0;0;0;0;0;0;0
10.2;15;18960;2.4063;450;1500;0;0;0;0;0;0;0
10.3;15;18960;2.4063;304;1500;0;0;0;0;0;0;0
10.4;15;18960;2.4063;206;1500;0;0;0;0;0;0;0
10.5;15;18960;2.4063;139;1500;0;0;0;0;0;0;0
10.6;15;18960;2.4063;113;1500;0;0;0;0;0;0;0
10.7;15;18960;2.4063;92;1500;0;0;0;0;0;0;0
10.8;15;18960;2.4063;75;1500;0;0;0;0;0;0;0
10.9;15;18960;2.4063;61;1500;0;0;0;0;0;0;0
11;15;18960;2.4063;50;1500;0;0;0;0;0;0;0
11.1;15;18960;2.4063;29;1500;0;0;0;0;0;0;0
11.2;15;18960;2.4063;17;1500;0;0;0;0;0;0;0
11.3;15;18960;2.4063;10;1500;0;0;0;0;0;0;0
11.4;15;18960;2.4063;6;1500;0;0;0;0;0;0;0
11.5;15;18960;2.4063;3;1500;0;0;0;0;0;0;0
11.6;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
11.7;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
11.8;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
11.9;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.1;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.2;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.3;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.4;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.5;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.6;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.7;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.8;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
12.9;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.1;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.2;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.3;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.4;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.5;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.6;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.7;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.8;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
13.9;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
14;15;18960;2.4063;0;1500;0;0;0;0;0;0;0
