SNR;MCS;TBS;rate;err0;trials0;err1;trials1;err2;trials2;err3;trials3;dci_err
18;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.1;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.2;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.3;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.4;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.5;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.6;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.7;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.8;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
18.9;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
19;28;44040;5.547;1500;1500;0;0;0;0;0;0;0
19.1;28;44040;5.547;1499;1500;0;0;0;0;0;0;0
19.2;28;44040;5.547;1498;1500;0;0;0;0;0;0;0
19.3;28;44040;5.547;1498;1500;0;0;0;0;0;0;0
19.4;28;44040;5.547;1497;1500;0;0;0;0;0;0;0
19.5;28;44040;5.547;1496;1500;0;0;0;0;0;0;0
19.6;28;44040;5.547;1429;1500;0;0;0;0;0;0;0
19.7;28;44040;5.547;1366;1500;0;0;0;0;0;0;0
19.8;28;44040;5.547;1305;1500;0;0;0;0;0;0;0
19.9;28;44040;5.547;1247;1500;0;0;0;0;0;0;0
20;28;44040;5.547;1191;1500;0;0;0;0;0;0;0
20.1;28;44040;5.547;1234;1500;0;0;0;0;0;0;0
20.2;28;44040;5.547;1279;1500;0;0;0;0;0;0;0
20.3;28;44040;5.547;1325;1500;0;0;0;0;0;0;0
20.4;28;44040;5.547;1373;1500;0;0;0;0;0;0;0
20.5;28;44040;5.547;1423;1500;0;0;0;0;0;0;0
20.6;28;44040;5.547;1426;1500;0;0;0;0;0;0;0
20.7;28;44040;5.547;1429;1500;0;0;0;0;0;0;0
20.8;28;44040;5.547;1432;1500;0;0;0;0;0;0;0
20.9;28;44040;5.547;1435;1500;0;0;0;0;0;0;0
21;28;44040;5.547;1438;1500;0;0;0;0;0;0;0
21.1;28;44040;5.547;1207;1500;0;0;0;0;0;0;0
21.2;28;44040;5.547;1014;1500;0;0;0;0;0;0;0
21.3;28;44040;5.547;851;1500;0;0;0;0;0;0;0
21.4;28;44040;5.547;715;1500;0;0;0;0;0;0;0
21.5;28;44040;5.547;600;1500;0;0;0;0;0;0;0
21.6;28;44040;5.547;418;1500;0;0;0;0;0;0;0
21.7;28;44040;5.547;290;1500;0;0;0;0;0;0;0
21.8;28;44040;5.547;202;1500;0;0;0;0;0;0;0
21.9;28;44040;5.547;140;1500;0;0;0;0;0;0;0
22;28;44040;5.547;98;1500;0;0;0;0;0;0;0
22.1;28;44040;5.547;93;1500;0;0;0;0;0;0;0
22.2;28;44040;5.547;88;1500;0;0;0;0;0;0;0
22.3;28;44040;5.547;83;1500;0;0;0;0;0;0;0
22.4;28;44040;5.547;79;1500;0;0;0;0;0;0;0
22.5;28;44040;5.547;75;1500;0;0;0;0;0;0;0
22.6;28;44040;5.547;0;1500;0;0;0;0;0;0;0
